"id","co2","inoc","n.trt","rep","focal.area","tla","focal.biomass","leaf.biomass","chlor.biomass","stem.biomass","root.biomass","nodule.biomass","total.biomass","bvr","nmass.focal","nmass.nod","nmass.tl","nmass.tr","nmass.ts","nmass.chl","cmass.focal","cmass.nod","cmass.tl","cmass.tr","cmass.ts","cmass.chl","chlA.ugml","chlB.ugml","chlA.gml","chlB.gml","chlA.g","chlB.g","chlA.gm2","chlB.gm2","chlA.mmolm2","chlB.mmolm2","chl.marea","chlA.mmolg","chlB.mmolg","chl.mmolg","chl.mmolm2","chlA.chlB","disk.area","chl.leaf.area","tleaf","anet","gsw","ci.ca","vcmax25","jmax25","jmax25.vcmax25","rd25","tpu","marea","marea.chl","narea","narea.chl","p.rubisco","p.bioe","p.lightharv","p.photo","p.structure","pnue","iwue","narea.gs","vcmax.gs","leaf.totaln","stem.totaln","root.totaln","root.totalc","nod.totaln","nod.totalc","wpn","cbg","ncost"
"a_n_35_116","a","n","35","116",7.861,63.7,0.025,0.19,0.017,0.234,0.361,0,0.802,0.134,0.03828,NA,0.02887,0.01126,0.01014,NA,0.41322,NA,0.40834,0.36981,0.39075,NA,0.25944,0.35681,2.5944e-07,3.5681e-07,2.5944e-06,3.5681e-06,0.0147241770715096,0.0202502837684449,0.0164790288541926,0.0223150999685333,31.4989809153233,0.000523160698388692,0.000708438791353967,0.00123159948974266,0.038794128822726,0.727109666208907,1.762,5.397,25.021,11.899,0.213,0.747,54.64,101.24,1.853,2.094,6.531,31.8025696476275,31.4989809153233,1.21740236611118,NA,0.350302043479369,0.0661391112618973,0.0116994346893005,0.428140589430567,0.035745114025359,9.77408975966562,55.8638497652582,5.71550406624968,256.525821596244,0.00709306,0.00237276,0.00406486,0.13350141,0,0,0.01353068,0.13350141,9.86657063798715
"a_n_70_117","a","n","70","117",13.704,149.07,0.049,0.501,0.032,0.3,0.529,0.06,1.422,0.237,0.03478,0.04272,0.04414,0.01208,0.01016,NA,0.40788,0.45355,0.4065,0.42738,0.40161,NA,0.91849,0.321233333333333,9.1849e-07,3.21233333333333e-07,9.1849e-06,3.21233333333333e-06,0.030134186351706,0.0105391513560805,0.0337256285343265,0.0116137738504639,35.056967572305,0.000962023553941662,0.000331282899084483,0.00129330645302615,0.0453394023847904,2.85926118086542,3.048,9.128,27.485,11.366,0.122,0.603,64.051,107.676,1.681,2.211,7.652,35.7559836544075,35.056967572305,1.24359311150029,NA,0.401988591991587,0.06886221150063,0.0135219452457122,0.484372748737929,0.0411817483209146,9.13964535095234,93.1639344262295,10.1933861598385,525.008196721311,0.02493132,0.003048,0.00639032,0.22608402,0.0025632,0.027213,0.03693284,0.25329702,6.85831417242757
"a_n_70_118","a","n","70","118",18.293,176.226,0.071,0.673,0.026,0.355,0.694,0.113,1.861,0.31,0.04819,0.06422,0.03333,0.0118,0.01165,NA,0.42192,0.45591,0.43547,0.41054,0.41177,NA,0.370696666666667,0.206073333333333,3.70696666666667e-07,2.06073333333333e-07,3.70696666666667e-06,2.06073333333333e-06,0.0214772112784859,0.0119393588258015,0.0240369008500027,0.013156753199336,40.5173757207418,0.000593249202901797,0.000324718789538997,0.000917967992440794,0.0371936540493387,1.79885801171104,1.726,6.417,25.021,18.694,0.338,0.737,84.17,144.522,1.717,2.344,8.855,38.8126605805499,40.5173757207418,1.8703821133767,NA,0.351231216694994,0.0614531263854197,0.00692688405697745,0.419611227137392,0.0306881747368145,9.9947491297651,55.3076923076923,5.53367489164704,249.023668639053,0.02710552,0.00413575,0.0081892,0.28491476,0.00725686,0.05151783,0.04668733,0.33643259,7.20607903686075
"a_n_70_119","a","n","70","119",10.865,116.176,0.036,0.389,0.025,0.306,0.532,0.062,1.314,0.219,0.02863,0.0439,0.02669,0.00973,0.00901,NA,0.39291,0.44464,0.41353,0.4078,0.40444,NA,0.226646666666667,0.13951,2.26646666666667e-07,1.3951e-07,2.26646666666667e-06,1.3951e-06,0.00925844226579521,0.00569893790849673,0.0103618787319618,0.00628002899103742,33.0994306897921,0.000313053080250031,0.000189732235877223,0.000502785316127253,0.0166419077229992,1.62459082980909,2.448,7.553,25,4.112,0.056,0.691,18.701,39.027,2.087,0.468,NA,33.1339162448228,33.0994306897921,0.948624022089277,NA,0.153863934489851,0.0327198579921511,0.00638599455278637,0.192969787034789,0.0485638809019357,4.33469942174099,73.4285714285714,16.9397146801657,333.946428571429,0.01212884,0.00275706,0.00517636,0.2169496,0.0027218,0.02756768,0.02278406,0.24451728,10.7319450528132
"a_n_70_120","a","n","70","120",9.199,83.158,0.036,0.276,0.026,0.255,0.614,0,1.171,0.195,0.03428,NA,0.04202,0.00931,0.00718,NA,0.4006,NA,0.40021,0.38739,0.40324,NA,0.55876,0.280676666666667,5.5876e-07,2.80676666666667e-07,5.5876e-06,2.80676666666667e-06,0.0238277185501066,0.0119691542288557,0.026667545466874,0.0131895866848003,33.6613153806318,0.000792231235331288,0.000391832182897682,0.00118406341822897,0.0398571321516743,1.99076042421291,2.345,7.724,25.011,9.351,0.185,0.77,43.731,79.066,1.808,2.246,NA,39.1346885531036,33.6613153806318,1.34153712360039,NA,0.254420929504511,0.0468735053646551,0.01256034176545,0.313854776634616,0.0432799423640673,6.97036245624271,50.545945945946,7.25155201946157,236.383783783784,0.01372288,0.0018309,0.00571634,0.23785746,0,0,0.02127012,0.23785746,11.1827041878466
"a_n_105_121","a","n","105","121",10.828,132.133,0.037,0.45,0.025,0.299,0.354,0,1.128,0.188,0.04381,NA,0.02959,0.00983,0.01225,NA,0.42701,NA,0.41963,0.38248,0.39389,NA,0.761386666666667,0.3353,7.61386666666667e-07,3.353e-07,7.61386666666666e-06,3.353e-06,0.0313844462764496,0.0138211046990932,0.0351248965052988,0.0152303709203535,32.6840109818277,0.00107468133347612,0.000465988428679134,0.00154066976215526,0.0503552674256523,2.27076250124267,2.426,7.649,25.014,13.736,0.275,0.766,57.965,110.747,1.911,1.328,7.617,34.1706686368674,32.6840109818277,1.49701699298116,NA,0.30220749545176,0.0588363333980405,0.0127880289859539,0.373831857835754,0.0321203268479309,9.17558054744998,49.9490909090909,5.44369815629513,210.781818181818,0.01603172,0.00366275,0.00347982,0.13539792,0,0,0.02317429,0.13539792,5.84259194132808
"a_n_105_122","a","n","105","122",13.644,169.553,0.06,0.69,0.029,0.446,0.881,0.159,2.205,0.368,0.02852,0.04036,0.03094,0.00929,0.01053,NA,0.4173,0.44938,0.40946,0.39222,0.4022,NA,0.83654,0.384246666666667,8.3654e-07,3.84246666666667e-07,8.3654e-06,3.84246666666667e-06,0.0272844096542727,0.0125325070667536,0.0305362107354956,0.0138103816839715,35.2240981416252,0.00086691249305288,0.000392071973807371,0.00125898446686025,0.0443465924194671,2.17709110467235,3.066,8.233,25.017,12.58,0.16,0.658,67.183,120.412,1.792,2.865,7.342,43.9753737906772,35.2240981416252,1.25417766051011,NA,0.41808679779701,0.076357388900326,0.0160523328682934,0.51049651956563,0.0544415588846816,10.030476858345,78.625,7.83861037818821,419.89375,0.02388688,0.00469638,0.00818449,0.34554582,0.00641724,0.07145142,0.04318499,0.41699724,9.65606892580038
"a_n_105_123","a","n","105","123",14.695,192.886,0.054,0.746,0.072,0.475,0.938,0.061,2.292,0.382,0.03755,0.05907,0.02567,0.00938,0.00938,NA,0.40707,0.44463,0.42468,0.41491,0.40946,NA,1.2396,0.46039,1.2396e-06,4.6039e-07,1.2396e-05,4.6039e-06,0.0412512479201331,0.0153207986688852,0.0461676398922599,0.0168829808907018,50.1882057716437,0.000919890224853278,0.000336393394247234,0.00125628361910051,0.0630506207829617,2.69249983709464,3.005,14.346,25.007,12.973,0.178,0.679,63.687,121.005,1.9,2.066,8.036,36.7471929227628,50.1882057716437,1.37985709424974,NA,0.360232425780982,0.0697444357520831,0.0121659229546109,0.442142784487676,0.0385527922288146,9.40169822952113,72.8820224719101,7.75200614747048,357.792134831461,0.02388112,0.0044555,0.00879844,0.38918558,0.00360327,0.02712243,0.04073833,0.41630801,10.219074026844
"a_n_105_124","a","n","105","124",14.849,162.803,0.056,0.6,0.038,0.37,0.736,0,1.744,0.291,0.03455,NA,0.03305,0.00899,0.00833,NA,0.39429,NA,0.40234,0.37461,0.37524,NA,0.36275,0.161856666666667,3.6275e-07,1.61856666666667e-07,3.6275e-06,1.61856666666667e-06,0.0041975237213608,0.00187290750597855,0.00469779154274803,0.00206387815132021,206.297502714441,2.27719263730049e-05,1.00043777756101e-05,3.2776304148615e-05,0.00676166969406825,2.24118046831559,8.642,1.842,25.021,14.446,0.248,0.728,64.523,116.118,1.8,1.921,8.007,37.712977304869,206.297502714441,1.30298336588322,NA,0.386493150662828,0.0708762996160024,0.00034496833730946,0.45771441861614,0.0423264379299781,11.086864482117,58.25,5.253965185013,260.173387096774,0.0230777,0.0030821,0.00661664,0.27571296,0,0,0.03277644,0.27571296,8.41192515111464
"a_n_140_125","a","n","140","125",19.616,194.741,0.075,0.638,0.057,0.509,0.626,0,1.83,0.305,0.04563,NA,0.05594,0.01449,0.0141,NA,0.41858,NA,0.4385,0.3991,0.39908,NA,1.33424333333333,0.412273333333333,1.33424333333333e-06,4.12273333333333e-07,1.33424333333333e-05,4.12273333333333e-06,0.0437456830601093,0.0135171584699454,0.0489593659389478,0.0148954328737538,39.460020768432,0.00124073340524228,0.000377481627826971,0.00161821503306925,0.0638547988127016,3.23630762762569,3.05,14.445,26.5,20.238,0.47,0.784,84.238,153.307,1.82,2.789,10.236,38.2340946166395,39.460020768432,1.74462173735726,NA,0.376853791853527,0.0698877511106634,0.0128959419287092,0.459637484892899,0.0322206057104442,11.6002223098839,43.0595744680851,3.71196114331332,179.229787234043,0.04171288,0.0071769,0.00907074,0.2498366,0,0,0.05796052,0.2498366,4.31046167287664
"a_n_140_126","a","n","140","126",16.974,279.683,0.064,1.076,0.057,0.608,0.927,0.014,2.682,0.447,0.05355,0.05762,0.03955,0.01552,0.01607,NA,0.43431,0.44799,0.4502,0.41606,0.39825,NA,1.86560333333333,0.58229,1.86560333333333e-06,5.8229e-07,1.86560333333333e-05,5.8229e-06,0.062836083978893,0.0196123273829572,0.0703249924219013,0.021612094485721,41.63623082542,0.00168903358992251,0.000519069427209684,0.00220810301713219,0.0919370869076222,3.20390756037942,2.969,13.69,25.014,20.076,0.429,0.769,83.68,151.904,1.815,1.569,NA,37.7047248733357,41.63623082542,2.01908801696713,NA,0.323468907563025,0.059834865421641,0.0149943333647887,0.398298106349455,0.0273063234713458,9.94310294117647,46.7972027972028,4.70649887404925,195.058275058275,0.04903535,0.00977056,0.01438704,0.38568762,0.00080668,0.00627186,0.07399963,0.39195948,5.2967762136108
"a_n_140_127","a","n","140","127",11.647,151.948,0.043,0.626,0.035,0.389,0.799,0,1.849,0.308,0.03821,NA,0.02335,0.00934,0.00884,NA,0.41245,NA,0.41388,0.39596,0.39777,NA,0.9757,0.364386666666667,9.757e-07,3.64386666666667e-07,9.757e-06,3.64386666666667e-06,0.0324584165003327,0.0121219782656908,0.0363268642772131,0.0133579933944823,33.8327694538424,0.00107371831699363,0.000394824119045484,0.00146854243603911,0.0496848576716954,2.67765011526218,3.006,10.345,25.017,10.056,0.17,0.736,49.121,91.994,1.873,2.568,6.414,36.9193783806989,33.8327694538424,1.4106894479265,NA,0.271770243406627,0.0518642909489662,0.0139758029648508,0.337610337320444,0.0379560074851616,7.12842930439493,59.1529411764706,8.29817322309709,288.947058823529,0.01759748,0.00343876,0.00746266,0.31637204,0,0,0.0284989,0.31637204,11.1012018007713
"a_n_140_128","a","n","140","128",16.34,202.504,0.057,0.643,0.038,0.393,0.535,0.014,1.623,0.271,0.0497,0.06154,0.03627,0.01424,0.01652,NA,0.42451,0.44122,0.43213,0.4281,0.38594,NA,1.34215333333333,0.619996666666666,1.34215333333333e-06,6.19996666666666e-07,1.34215333333333e-05,6.19996666666666e-06,0.0440339020122485,0.0203410979877515,0.049281935302625,0.0224151740418433,35.0682908822444,0.00140531329194538,0.000639186383993194,0.00204449967593858,0.0716971093444683,2.16477507943591,3.048,10.836,25.018,15.356,0.272,0.73,68.896,131.457,1.908,2.172,NA,34.8837209302326,35.0682908822444,1.73372093023256,NA,0.31015653596375,0.0603038284424368,0.0149588416018919,0.385419206008079,0.0285426871723164,8.8572501676727,56.4558823529412,6.37397400820793,253.294117647059,0.02804311,0.00649236,0.0076184,0.2290335,0.00086156,0.00617708,0.04301543,0.23521058,5.46805134808603
"a_n_210_129","a","n","210","129",22.793,349.327,0.097,1.218,0.081,1.017,0.869,0,3.185,0.531,0.0463,NA,0.03633,0.0126,0.0153,NA,0.42174,NA,0.44092,0.42554,0.39631,NA,1.63946,0.462996666666667,1.63946e-06,4.62996666666667e-07,1.63946e-05,4.62996666666667e-06,0.0544309428950863,0.0153717352810978,0.0609181127184769,0.0169391112445567,42.3817496860611,0.00143736662996979,0.000399679375439465,0.00183704600540926,0.0778572239630336,3.54097581696052,3.012,19.112,25.038,19.026,0.309,0.703,95.33,173.538,1.82,3.524,11.359,42.5569253718247,42.3817496860611,1.97038564471548,NA,0.377610863328067,0.0700460601961091,0.0144280071110093,0.462084930635186,0.0331089766158474,9.65597777827258,61.5728155339806,6.37665257189477,308.511326860841,0.05249134,0.0155601,0.0109494,0.36979426,0,0,0.07900084,0.36979426,4.68089022850896
"a_n_210_130","a","n","210","130",20.054,362.474,0.073,1.536,0.071,0.782,1.352,0,3.741,0.624,0.04787,NA,0.04216,0.01227,0.01207,NA,0.42576,NA,0.42,0.41391,0.40485,NA,1.82903333333333,0.59825,1.82903333333333e-06,5.9825e-07,1.82903333333333e-05,5.9825e-06,0.0608663338879645,0.0199084858569052,0.0681204842564319,0.0219384507001941,54.3852929911911,0.00125255341122214,0.000403389399846527,0.00165594281106867,0.090058934956626,3.05730603148071,3.005,13.055,25.05,19.739,0.448,0.781,84.205,156.506,1.859,2.354,9.847,36.401715368505,54.3852929911911,1.74255011469034,NA,0.37715400582,0.0714308922011045,0.0125790896638142,0.461163987684919,0.0301302299998798,11.3276512586886,44.0602678571429,3.8896207917195,187.957589285714,0.07165104,0.00943874,0.01658904,0.55960632,0,0,0.09767882,0.55960632,5.72904463833613
"a_n_210_131","a","n","210","131",29.575,372.895,0.131,1.327,0.088,0.958,1.053,0,3.426,0.571,0.04971,NA,0.04258,0.01676,0.01863,NA,0.44196,NA,0.45082,0.44018,0.39726,NA,2.47772666666667,0.696623333333333,2.47772666666667e-06,6.96623333333333e-07,2.47772666666667e-05,6.96623333333333e-06,0.0822345392189401,0.0231205885606815,0.0920353876497634,0.0254780748241611,40.7841683273856,0.00225664495377153,0.000624705023273778,0.00288134997704531,0.117513462473925,3.55676668883711,3.013,21.577,25.057,19.145,0.289,0.692,90.791,166.558,1.835,2.282,11.047,44.2941673710905,40.7841683273856,2.20186306001691,NA,0.321824138746116,0.0601610699687672,0.0210775221890259,0.403062730903909,0.0313227397026209,8.69490948263286,66.2456747404844,7.61890332185781,314.155709342561,0.06739015,0.01784754,0.01764828,0.46350954,0,0,0.10288597,0.46350954,4.50508013872057
"a_n_210_132","a","n","210","132",17.256,283.206,0.073,1.098,0.1,0.594,1.354,0,3.146,0.524,0.04487,NA,0.03342,0.01167,0.01144,NA,0.42789,NA,0.43956,0.4056,0.4024,NA,2.00339666666667,0.617523333333333,2.00339666666667e-06,6.17523333333333e-07,2.00339666666667e-05,6.17523333333333e-06,0.0652359709106697,0.0201082166503853,0.0730109018485184,0.0221585470047333,46.8186712861089,0.00155943985258251,0.000473284405474098,0.0020327242580566,0.0951694488532517,3.24424448198989,3.071,21.359,25.025,17.048,0.328,0.751,78.822,144.323,1.831,2.936,9.468,42.3041261010663,46.8186712861089,1.89818613815484,NA,0.324096823380548,0.0604696019941529,0.0164736451409656,0.401040070515667,0.0340848625847061,8.98120561378228,51.9756097560976,5.78715286022818,240.310975609756,0.04445767,0.00679536,0.01580118,0.5491824,0,0,0.06705421,0.5491824,8.19012557153384
"a_n_280_133","a","n","280","133",24.237,587.643,0.106,2.508,0.111,1.467,2.568,0,6.654,1.109,0.04615,NA,0.03189,0.01691,0.01676,NA,0.43474,NA,0.43121,0.44674,0.3936,NA,2.84234666666667,0.823603333333333,2.84234666666667e-06,8.23603333333333e-07,2.84234666666667e-05,8.23603333333333e-06,0.0922839826839827,0.026740367965368,0.103282540412511,0.0294669443236338,44.5139557266602,0.002320228313267,0.00066197092221093,0.00298219923547793,0.132749484736145,3.45111117406842,3.08,24.936,24.993,13.852,0.158,0.594,84.932,132.193,1.556,3.924,NA,43.734785658291,44.5139557266602,2.01836035813013,NA,0.328426933163283,0.0520894906398964,0.0234980733613941,0.404014497164573,0.0335721518371912,6.86299646354177,87.6708860759494,12.7744326463932,537.544303797468,0.08999467,0.02458692,0.04342488,1.14722832,0,0,0.15800647,1.14722832,7.26064141550659
"a_n_280_134","a","n","280","134",30.226,499.848,0.137,2.273,0.127,1.207,1.831,0,5.438,0.906,0.05199,NA,0.06731,0.01831,0.01766,NA,0.44727,NA,0.44078,0.4311,0.41162,NA,3.24914666666667,0.829993333333333,3.24914666666667e-06,8.29993333333333e-07,3.24914666666667e-05,8.29993333333333e-06,0.101093549056212,0.0258243103090645,0.113142045479303,0.028457481028645,48.4400030513388,0.00233571507746171,0.000587478927251193,0.00292319400471291,0.141599526507948,3.91466598125286,3.214,26.218,27.691,19.609,0.212,0.589,113.095,180.111,1.593,3.454,11.845,45.3252167008536,48.4400030513388,2.35645801627738,NA,0.374584514907363,0.0607884249431053,0.0204458480107217,0.45581878786119,0.030219069840544,8.32138738078491,92.4952830188679,11.1153680013084,533.466981132075,0.16672099,0.02131562,0.03352561,0.7893441,0,0,0.22156222,0.7893441,3.56262949522712
"a_n_280_135","a","n","280","135",29.923,527.492,0.13,2.167,0.112,1.565,2.015,0.101,5.96,0.993,0.04716,0.05546,0.02983,0.01462,0.01413,NA,0.43567,0.44836,0.42978,0.43903,0.4004,NA,2.79362333333333,0.681376666666667,2.79362333333333e-06,6.81376666666666e-07,2.79362333333333e-05,6.81376666666666e-06,0.0928114064230343,0.0226370985603544,0.103872823385339,0.0249452858610801,44.9997991080397,0.00230829526896224,0.00055434216053252,0.00286263742949476,0.128818109246419,4.09996918004237,3.01,24.889,25.046,19.372,0.298,0.69,93.844,154.607,1.647,2.778,9.827,43.4448417605187,44.9997991080397,2.04885873742606,NA,0.357487298772929,0.0600146802904462,0.0220729233517986,0.439574902415174,0.0327680397903817,9.45501983427937,65.006711409396,6.87536489069148,314.912751677852,0.07605433,0.02211345,0.0294593,0.88464545,0.00560146,0.04528436,0.13322854,0.92992981,6.97995947414871
"a_n_280_136","a","n","280","136",30.4,425.559,0.114,1.715,0.105,0.817,1.244,0,3.881,0.647,0.06212,NA,0.03643,0.01495,0.01806,NA,0.43036,NA,0.43901,0.42338,0.3962,NA,3.34091333333333,0.77632,3.34091333333333e-06,7.7632e-07,3.34091333333333e-05,7.7632e-06,0.115923432801295,0.0269368494101318,0.129739379303304,0.0296834599602542,42.8449014567266,0.00302811711293912,0.000692811955472332,0.00372092906841145,0.159422839263558,4.30352603737291,2.882,24.507,25.034,25.978,0.477,0.728,114.362,215.672,1.886,1.608,13.572,37.5,42.8449014567266,2.3295,NA,0.383164397258911,0.0736328161514985,0.0217814732096907,0.4785786866201,0.0234892473075406,11.1517493024254,54.4612159329141,4.88364779874214,239.752620545073,0.07608173,0.01475502,0.0185978,0.52668472,0,0,0.10943455,0.52668472,4.81278280031306
"a_n_350_137","a","n","350","137",28.579,580.481,0.128,2.733,0.106,1.616,2.691,0,7.146,1.191,0.04907,NA,0.03485,0.0138,0.01609,NA,0.44,NA,0.45659,0.4373,0.40166,NA,3.93336666666667,1.03548,3.93336666666667e-06,1.03548e-06,3.93336666666667e-05,1.03548e-05,0.128793931456014,0.0339056974459725,0.144143805280315,0.0373628852149079,45.6739055498104,0.00315593342730712,0.000818035698176965,0.00397396912548408,0.181506690495223,3.79859260117691,3.054,23.208,25.016,12.624,0.138,0.589,71.682,124.227,1.733,2.566,NA,44.7881311452465,45.6739055498104,2.19775359529725,NA,0.254564146540283,0.0449549333456339,0.0294493515792584,0.328968431465176,0.0318688096461787,5.74404702465865,91.4782608695652,15.9257506905598,519.434782608696,0.10672743,0.02600144,0.0371358,1.1767743,0,0,0.16986467,1.1767743,6.92771663465981
"a_n_350_138","a","n","350","138",26.037,537.028,0.118,2.456,0.1,1.845,2.931,0,7.332,1.222,0.04703,NA,0.03773,0.01618,0.01388,NA,0.43975,NA,0.44204,0.43608,0.39591,NA,3.49665,0.817346666666666,3.49665e-06,8.17346666666666e-07,3.49665e-05,8.17346666666666e-06,0.11540099009901,0.0269751375137514,0.129154671015445,0.0297256521028258,43.382065853976,0.00297714432157701,0.000685206006622238,0.00366235032819925,0.15888032311827,4.27805011337499,3.03,23.051,25.008,16.955,0.176,0.579,103.3,166.181,1.609,3.67,9.376,45.3201213657487,43.382065853976,2.13140530783116,NA,0.378268694122484,0.0620091366741413,0.0283173241698664,0.468595154966491,0.0334046472000171,7.95484553674719,96.3352272727273,12.1102574308589,586.931818181818,0.10291742,0.0256086,0.04742358,1.27815048,0,0,0.1759496,1.27815048,7.26429886740294
"a_n_350_139","a","n","350","139",27.314,355.25,0.113,1.533,0.111,0.73,1.287,0,3.661,0.61,0.06199,NA,0.04604,0.02265,0.02131,NA,0.43594,NA,0.44918,0.41956,0.40811,NA,3.78611666666667,0.89538,3.78611666666667e-06,8.9538e-07,3.78611666666667e-05,8.9538e-06,0.125868240248227,0.0297666223404255,0.140869425354195,0.032801770130611,43.9638783269962,0.00320420833454299,0.000746107290322221,0.00395031562486521,0.173671195484806,4.22850260969272,3.008,25.248,25.033,27.442,0.5,0.725,125.416,220.709,1.76,2.428,12.586,41.3707256352054,43.9638783269962,2.56457128212638,NA,0.381684296392123,0.0684456146904984,0.0231727441368268,0.473302655219449,0.0244577803674117,10.7004239621863,54.884,5.12914256425276,250.832,0.08446508,0.0155563,0.02915055,0.53997372,0,0,0.12917193,0.53997372,4.1802713639101
"a_n_350_140","a","n","350","140",29.484,438.779,0.124,1.793,0.119,1.023,1.532,0,4.467,0.745,0.06109,NA,0.0422,0.01877,0.01914,NA,0.43541,NA,0.44652,0.41792,0.39614,NA,3.65220666666667,0.906136666666666,3.65220666666667e-06,9.06136666666666e-07,3.65220666666667e-05,9.06136666666666e-06,0.121376093940401,0.0301142129168051,0.135841897617711,0.0331848027117206,50.5179147563253,0.00268898465569983,0.000656891775359068,0.0033458764310589,0.169026700329432,4.03052519671426,3.009,23.556,25.019,25.814,0.367,0.659,123.621,210.819,1.705,1.697,13.1,42.0567087233754,50.5179147563253,2.569244335911,NA,0.375537202041229,0.0652596441075262,0.0199162275096886,0.460713073658443,0.0249777887451857,10.0473122151875,70.3378746594005,7.00066576542508,336.841961852861,0.09050947,0.01958022,0.02875564,0.64025344,0,0,0.13884533,0.64025344,4.61127097324771
"a_n_630_141","a","n","630","141",32.027,493.125,0.164,2.287,0.118,1.13,2.059,0,5.594,0.932,0.05764,NA,0.04923,0.02662,0.0268,NA,0.43995,NA,0.44866,0.39,0.38682,NA,3.78899333333333,0.900936666666666,3.78899333333333e-06,9.00936666666667e-07,3.78899333333333e-05,9.00936666666667e-06,0.126468402314197,0.0300713173119715,0.14154111572808,0.0331375332649801,51.6140320181961,0.00274229914218251,0.000642025665681335,0.00338432480786385,0.17467864899306,4.20561563705921,2.996,22.862,25.014,13.158,0.12,0.528,93.055,151.057,1.623,4.357,9.159,51.2067942673369,51.6140320181961,2.9515596215693,NA,0.246067510045118,0.0407033031779662,0.0213508599322683,0.308121673155352,0.0285852595787218,4.45798211353904,109.65,24.5963301797442,775.458333333333,0.12884349,0.030284,0.05481058,0.80301,0,0,0.21393807,0.80301,3.75346940355216
"a_n_630_142","a","n","630","142",31.753,649.143,0.151,3.54,0.11,1.863,3.343,0,8.856,1.476,0.05472,NA,0.03425,0.02273,0.01927,NA,0.44012,NA,0.43459,0.41328,0.40823,NA,3.90765666666667,0.937706666666666,3.90765666666667e-06,9.37706666666666e-07,3.90765666666667e-05,9.37706666666666e-06,0.132373193315266,0.0317651309846432,0.148149649489392,0.035004056315518,47.9553579213532,0.00308932423635243,0.000729930039786684,0.00381925427613911,0.18315370580491,4.16724846433853,2.952,22.938,25.014,17.073,0.2,0.618,91.317,152.459,1.67,2.887,9.176,47.5545617736907,47.9553579213532,2.60218562025635,NA,0.273892086418599,0.0465966992733062,0.0253804776457942,0.345869263337699,0.0292541319588541,6.56102311345416,85.365,13.0109281012818,456.585,0.13552692,0.03590001,0.07598639,1.38159504,0,0,0.24741332,1.38159504,5.58415787799945
"a_n_630_143","a","n","630","143",30.362,474.828,0.124,2.422,0.139,0.986,1.938,0,5.485,0.914,0.06298,NA,0.05046,0.02622,0.02386,NA,0.43495,NA,0.43661,0.40809,0.40559,NA,4.40942333333333,0.96396,4.40942333333333e-06,9.6396e-07,4.40942333333333e-05,9.6396e-06,0.149827500283158,0.0327543323139654,0.167684189637674,0.0360941213637535,49.0594006988318,0.00341798283813252,0.000735722834963472,0.004153705673096,0.203778311001427,4.57428039891005,2.943,28.333,25.04,24.494,0.485,0.747,106.934,191.661,1.792,2.161,11.539,40.8405243396351,49.0594006988318,2.57213622291022,NA,0.324480026304355,0.0592625239824313,0.0239828267161061,0.407725377002893,0.0239525252884445,9.52282378430428,50.5030927835052,5.30337365548498,220.482474226804,0.13877786,0.02352596,0.05081436,0.79087842,0,0,0.21311818,0.79087842,3.71098523833114
"a_n_630_144","a","n","630","144",30.25,712.313,0.135,3.669,0.27,2.1,2.745,0.006,8.79,1.465,0.06171,0.04295,0.04561,0.02212,0.02155,NA,0.44244,0.45848,0.45011,0.44598,0.40565,NA,5.61162666666667,1.35211333333333,5.61162666666667e-06,1.35211333333333e-06,5.61162666666667e-05,1.35211333333333e-05,0.186991891591692,0.0450554259691214,0.209277894586173,0.0496494936131458,70.7695533654854,0.00295717416083396,0.000701565733455088,0.00365873989428904,0.258927388199319,4.15026353806634,3.001,38.152,25.024,23.373,0.344,0.676,115.909,199.472,1.721,3.061,11.916,44.6280991735537,70.7695533654854,2.754,NA,0.328487875728431,0.0576047592703717,0.0215597289037524,0.407652363902555,0.0253058004196547,8.48692810457516,67.9447674418605,8.00581395348837,336.944767441861,0.19233564,0.045255,0.0607194,1.2242151,0.0002577,0.00275088,0.29856774,1.22696598,4.10950620452163
