"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
59,1664314831,1461.40000009537,2022-09-27 16:40:31,16:40:31,5,"albert","a_y_210_95",1664314828.2,0.00074245289513005,0.742452895130059,-3.17332436130108,423.364903945522,525.967954326621,47.7996268514495,38.475128121644,0.044325057445916,2.76198604073044,0.0439336358436242,0.027493401865639,0.00159617556,25.4393886832793,25.00376,3.18039044107097,51.0240351794201,1.68569928883255,3.30373574513458,1.49469115223842,-32.7421726752356,95.2644345498005,7.31954444166146,69.8434024917863,-3.14968001865028,0.736540168658808,-3.17332436130108,427.51100881039,431.376963636363,0.00215214119212561,63.45,0.742452895130059,17.68042841457,18.5545104895105,2.76553692816541e-05,96.6843080092778,8,2,1,0,48278,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664314828.2,423.3649,419.96,18.54876,17.68144,420.153,18.34597,500.0772,90.77929,0.10006198,25.64353,25.00376,999.9,0,0,9995.672,0,0.27582,3.40462,431.366,427.5192,0.8673162,419.96,17.68144,1.683843,1.605109,14.74828,14.00795,0.0100011,0,0,0,746.965,0.0100011,-5.395,-0.915,33.9621,38.0248,36.0123,37.5561,36.4874,0,0,0,1664314847.4,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.40245170731707,0.0238524041811967,0.0355117868376422,1,0.88203087804878,-0.118211853658538,0.0130684144207678,0,1,2,"1/2",2.98081,2.72834,0.0868229,0.087237,0.0902289,0.0878712,27448.8,27021.9,30582.6,29844.7,38383.7,35835.8,46767.6,44374.8,1.88188,1.89675,0.0497699,0,24.1912,999.9,46.1,30.1,21.7598,63.3782,19.6795,1,-0.137368,-0.380133,20.2639,5.2396,11.968,4.9733,3.291,9999,9999,9999,382.9,4.97276,1.87683,1.87493,1.87775,1.87454,1.87805,1.87515,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.211,0.2029,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7561.8,7561.8,1.10352,2.53784,1.39893,2.34009,1.44897,2.46216,34.6692,13.4403,18,484.822,464.512,25.0391,25.2852,30.0001,25.1255,25.2013,22.116,24.6141,61.848,25.0365,420,17.7012,101.083,102.044,7
60,1664314836,1466.40000009537,2022-09-27 16:40:36,16:40:36,5,"albert","a_y_210_95",1664314833.5,0.00074856981419031,0.748569814190312,-3.13185020692109,423.325670566544,523.476968751044,47.5741177315576,38.4722661980211,0.0447140105547942,2.7618298628174,0.0443157003451719,0.0277328034621172,0.00159617556,25.4370435975247,25.0063777777778,3.18088682293141,51.0611343076767,1.68685966747399,3.30360790128468,1.49402715545742,-33.0119288057927,94.772158600621,7.28220458358031,69.0440305539686,-3.12678676797712,0.744935565066584,-3.13185020692109,427.51412267013,431.338933333333,0.0001073291925331,63.45,0.748569814190312,17.6831472704627,18.5644629370629,2.27741906954773e-05,96.6843080092778,8,2,1,0,48210,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664314833.5,423.325666666667,419.952444444444,18.5611888888889,17.6839888888889,420.114111111111,18.3581333333333,500.074333333333,90.7809,0.100114011111111,25.6428777777778,25.0063777777778,999.9,0,0,9994.57222222222,0,0.27582,3.37312888888889,431.331555555555,427.512555555556,0.877170444444444,419.952444444444,17.6839888888889,1.685,1.60537,14.7589111111111,14.0104444444444,0.0100011,0,0,0,745.877777777778,0.0100011,-6.75,-1.52777777777778,33.9721111111111,37.944,35.9928888888889,37.444,36.437,0,0,0,1664314852.8,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.40134075,-0.149622326454043,0.0371796304034548,0,0.877493525,-0.0698212795497194,0.0109291066880773,1,1,2,"1/2",2.98099,2.7286,0.0868189,0.0872429,0.0902601,0.0878811,27448.8,27021.7,30582.4,29844.6,38382.2,35835.4,46767.4,44374.8,1.88207,1.89655,0.0487976,0,24.193,999.9,46.1,30.1,21.7596,63.4182,19.4111,1,-0.137602,-0.319785,20.2657,5.23915,11.968,4.97335,3.291,9999,9999,9999,382.9,4.97276,1.87684,1.87496,1.87775,1.87454,1.87808,1.87519,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.211,0.2031,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7561.9,7561.9,1.10352,2.54761,1.39893,2.34009,1.44897,2.34985,34.6692,13.4403,18,484.93,464.385,25.0302,25.2832,30,25.1255,25.2013,22.1172,24.6141,61.848,25.0211,420,17.7012,101.082,102.044,7
61,1664315210.5,1840.90000009537,2022-09-27 16:46:50,16:46:50,5,"albert","a_n_630_144",1664315207.75,0.00058295261018627,0.582952610186278,-3.02328647246337,423.394603765136,550.76941454748,50.0529544836283,38.4773559880443,0.0346149529857584,2.76087749663768,0.0343756466191801,0.0215061418111298,0.00159617556,25.4541631653831,25.00238,3.18012879333233,50.9452179833728,1.68019959521945,3.29805163610806,1.49992919811288,-25.7082101092148,91.1121394660112,7.0022468608181,72.4077723931744,-3.0612402057531,0.581305071131801,-3.02328647246337,427.644088065801,431.343078787879,-0.00119678646935007,63.45,0.582952610186278,17.8027846450368,18.4894517482517,-1.52030613963313e-05,96.6881479348644,5,1,1,0,48230,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664315207.75,423.3946,420.0167,18.48847,17.80385,420.183,18.28687,500.0359,90.7782,0.10003899,25.61451,25.00238,999.9,0,0,9989.245,0,0.27582,3.377918,431.37,427.6303,0.6845973,420.0167,17.80385,1.678352,1.616204,14.69764,14.11417,0.0100011,0,0,0,748.095,0.0100011,-6.025,-0.885,33.9685,38.2997,36.2435,37.8934,36.6371,0,0,0,1664315227.2,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.391244,-0.150265891181992,0.025850055396459,0,0.687385225,-0.00764779362101224,0.00215080969041312,1,1,2,"1/2",2.9812,2.72836,0.0868197,0.0872394,0.0899984,0.0883027,27447,27017.6,30580.5,29840.1,38391.5,35813.5,46765.1,44368.4,1.8898,1.897,0.0489429,0,24.1945,999.9,46.3,30,21.729,63.3982,19.1827,1,-0.135168,-0.26765,20.2656,5.2408,11.968,4.9735,3.291,9999,9999,9999,383,4.97278,1.87696,1.875,1.87787,1.87463,1.8782,1.87531,1.87641,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.211,0.2016,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7568.1,7568.1,1.10352,2.5354,1.39893,2.34131,1.44897,2.43042,34.6692,13.3002,18,489.137,464.706,24.9375,25.3022,30.0001,25.1304,25.2056,22.1224,24.3016,61.4772,24.9365,420,17.7895,101.077,102.029,7
62,1664315215.5,1845.90000009537,2022-09-27 16:46:55,16:46:55,5,"albert","a_n_630_144",1664315213,0.00058111803462308,0.581118034623083,-3.06950505222171,423.378448251388,553.27281494025,50.2803387653581,38.4757957181221,0.034517573494518,2.7635543506249,0.0342798354701801,0.0214461203510493,0.00159617556,25.4517345511842,25.0003555555556,3.17974499308715,50.9593503705806,1.68035885146862,3.29744951466004,1.49938614161853,-25.6273053268779,91.0437094674722,6.9900310092324,72.4080313253866,-3.06438110630603,0.578374382155943,-3.06950505222171,427.619473066667,431.366515151515,0.00060773339867471,63.45,0.581118034623083,17.807587136056,18.4920783216783,-1.49540576364934e-05,96.6881479348644,5,1,1,0,48353,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664315213,423.378444444444,419.995333333333,18.4902666666667,17.8091111111111,420.166777777778,18.2886222222222,500.044444444444,90.7781777777778,0.0998437111111111,25.6114333333333,25.0003555555556,999.9,0,0,10005.0611111111,0,0.27582,3.38301222222222,431.354333333333,427.610666666667,0.681139444444444,419.995333333333,17.8091111111111,1.67851333333333,1.61667888888889,14.6991222222222,14.1187222222222,0.0100011,0,0,0,746.333333333333,0.0100011,-6.35555555555556,-1.61111111111111,33.7776666666667,38.4234444444444,36.3054444444444,38.0414444444445,36.694,0,0,0,1664315232,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.38581682926829,-0.0581441811846559,0.0232270416875722,1,0.686317268292683,-0.0314684738675946,0.00331805612372879,1,2,2,"2/2",2.98091,2.72829,0.0868207,0.0872432,0.0900077,0.0883169,27446.7,27017.2,30580.2,29839.7,38390.6,35812.7,46764.4,44368.1,1.8899,1.89715,0.0490099,0,24.1976,999.9,46.3,30,21.7307,63.3482,19.6194,1,-0.135107,-0.303371,20.2655,5.24065,11.968,4.97275,3.291,9999,9999,9999,383,4.97276,1.87694,1.875,1.87787,1.87462,1.8782,1.87531,1.8764,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.212,0.2017,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7568.2,7568.2,1.10352,2.53906,1.39893,2.34131,1.44897,2.47192,34.6692,13.3002,18,489.202,464.819,24.9353,25.3043,30.0002,25.1319,25.2077,22.1215,24.3016,61.4772,24.9514,420,17.7895,101.075,102.028,7
63,1664315220.5,1850.90000009537,2022-09-27 16:47:00,16:47:00,5,"albert","a_n_630_144",1664315217.7,0.00058112799388213,0.581127993882134,-3.03925508489971,423.374303782804,551.799098697336,50.1458160288419,38.4749630779599,0.0345389223827342,2.76317924917226,0.0343008592106359,0.021459289113123,0.00159617556,25.4504982124411,24.99763,3.17922833802887,50.9749657042769,1.68075272938285,3.29721208471913,1.49847560864602,-25.6277445302021,91.2566254716129,7.00719035046929,72.6376674674401,-3.06379487083989,0.578507206601461,-3.03925508489971,427.617304737662,431.332933333333,-0.00061750566893433,63.45,0.581127993882134,17.8122880277567,18.4961867132867,6.6051480274652e-05,96.6881479348644,5,1,1,0,48192,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664315217.7,423.3743,419.9921,18.49482,17.81354,420.1624,18.29308,500.0656,90.77691,0.10003443,25.61022,24.99763,999.9,0,0,10002.984,0,0.27582,3.382168,431.3522,427.6093,0.6812584,419.9921,17.81354,1.678901,1.617059,14.70273,14.12234,0.0100011,0,0,0,746.265,0.0100011,-7.36,-1.375,34.0559,38.5371,36.3559,38.1684,36.781,0,0,0,1664315236.8,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.3827485,-0.00645726078800719,0.0203615228494825,1,0.684031375,-0.0310215647279559,0.00322698492162188,1,2,2,"2/2",2.98091,2.72841,0.0868148,0.0872383,0.0900212,0.088335,27446.9,27016.9,30580.2,29839.3,38390.2,35811.3,46764.6,44367.4,1.88978,1.8969,0.0485256,0,24.2007,999.9,46.4,30,21.7781,63.2982,19.5032,1,-0.134977,-0.319897,20.2657,5.2408,11.968,4.9734,3.291,9999,9999,9999,383,4.97276,1.8769,1.875,1.87782,1.87455,1.87819,1.87531,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.212,0.2018,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7568.3,7568.3,1.10352,2.54272,1.39893,2.34009,1.44897,2.40967,34.6921,13.2827,18,489.146,464.665,24.9487,25.3055,30.0003,25.1336,25.2082,22.123,24.3016,61.4772,24.9522,420,17.7895,101.076,102.027,7
64,1664315225.5,1855.90000009537,2022-09-27 16:47:05,16:47:05,5,"albert","a_n_630_144",1664315223,0.0005790655347319,0.57906553473191,-3.08696696293835,423.365670509576,554.460685719562,50.3880268228295,38.4744334646865,0.0344234744905142,2.76255663383368,0.0341869413505902,0.0213879542828139,0.00159617556,25.4489226760634,24.9975888888889,3.17922054558719,50.9912765163602,1.68108012088739,3.29679944440698,1.4981404246998,-25.5367900816772,90.9280986206266,6.98346225637842,72.3763669708878,-3.05071417228262,0.578648072973387,-3.08696696293835,427.605092557576,431.372836363636,0.00071691158156193,63.45,0.57906553473191,17.8175320795936,18.4992167832168,3.54818581790114e-05,96.6881479348644,5,1,1,0,48201,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664315223,423.365666666667,419.999222222222,18.4983,17.8168555555556,420.153888888889,18.2965111111111,500.064888888889,90.7775,0.100046633333333,25.6081111111111,24.9975888888889,999.9,0,0,9999.24,0,0.27582,3.36640333333333,431.344666666667,427.617888888889,0.681450222222222,419.999222222222,17.8168555555556,1.67923,1.61737111111111,14.7057333333333,14.1252777777778,0.0100011,0,0,0,746.338888888889,0.0100011,-7.50555555555556,-1.47777777777778,33.9096666666667,38.6456666666667,36.4302222222222,38.3054444444444,36.8052222222222,0,0,0,1664315242.2,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.38015725,-0.0159344465290902,0.0195502836280576,1,0.6823399,-0.0175224765478433,0.00209408478577158,1,2,2,"2/2",2.98118,2.72834,0.0868225,0.0872496,0.0900286,0.0883267,27446.5,27016.3,30580.1,29839,38389.6,35811.5,46764.3,44367.1,1.88985,1.89662,0.0484511,0,24.2037,999.9,46.4,30,21.7775,63.5482,19.1106,1,-0.134794,-0.314793,20.2656,5.2405,11.968,4.9734,3.291,9999,9999,9999,383,4.97278,1.87688,1.875,1.8778,1.87455,1.87816,1.87528,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.212,0.2018,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7568.4,7568.3,1.10352,2.5354,1.39893,2.34131,1.44897,2.40967,34.6921,13.2915,18,489.195,464.504,24.9524,25.3071,30.0003,25.1347,25.2098,22.1218,24.3016,61.4772,24.954,420,17.7895,101.075,102.026,7
65,1664315230.5,1860.90000009537,2022-09-27 16:47:10,16:47:10,5,"albert","a_n_630_144",1664315227.7,0.00058125590486582,0.581255904865829,-3.04342773038479,423.41550378889,552.049716092423,50.1690442183105,38.4790545363612,0.0345329733253908,2.76388633725333,0.0342950522807071,0.0214556471520085,0.00159617556,25.4477806907912,25.00271,3.1801913595585,50.9946265990908,1.68112959418732,3.29667987845861,1.49906176537118,-25.6333854045831,90.1177259350267,6.91805094837073,71.4039876543743,-3.05340999801156,0.580933867233174,-3.04342773038479,427.656419473593,431.376157575757,-0.00035081833828922,63.45,0.581255904865829,17.8141077247705,18.4987188811189,-7.33399101184268e-06,96.6881479348644,5,1,1,0,48161,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664315227.7,423.4155,420.0468,18.4988,17.81462,420.2036,18.297,500.0327,90.7778,0.09996473,25.6075,25.00271,999.9,0,0,10007.065,0,0.27582,3.368646,431.3956,427.6653,0.684178,420.0468,17.81462,1.679279,1.617172,14.70619,14.12342,0.0100011,0,0,0,749.295,0.0100011,-8.53,-1.63,34.037,38.7623,36.4933,38.4247,36.8498,0,0,0,1664315247,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.37876878048781,-0.109666411149824,0.0239500433519768,0,0.682084317073171,0.00729319860627037,0.00157580417625528,1,1,2,"1/2",2.98093,2.72828,0.0868234,0.0872495,0.0900287,0.0883315,27446.2,27016.5,30579.8,29839.2,38389.5,35811.4,46764.2,44367.3,1.88967,1.89635,0.0485107,0,24.2068,999.9,46.4,30,21.7766,63.7382,19.4431,1,-0.134527,-0.302612,20.2657,5.2405,11.968,4.9734,3.291,9999,9999,9999,383,4.97277,1.87688,1.875,1.87783,1.87455,1.87815,1.87529,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.212,0.2018,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7568.5,7568.4,1.10352,2.53052,1.39893,2.34131,1.44897,2.49023,34.6921,13.3002,18,489.111,464.346,24.9554,25.3087,30.0002,25.1362,25.2119,22.12,24.3016,61.4772,24.9531,420,17.7895,101.075,102.026,7
66,1664315235.5,1865.90000009537,2022-09-27 16:47:15,16:47:15,5,"albert","a_n_630_144",1664315233,0.00058056315405584,0.580563154055845,-3.0629640844568,423.389670477588,553.078033316371,50.262476690717,38.4766925489105,0.034495197363681,2.76247981731321,0.0342576746560534,0.0214322506556576,0.00159617556,25.4476289471685,25.0020555555556,3.18006728145826,50.9963029445999,1.68115825160841,3.29662770541376,1.49890902984985,-25.6028350938628,90.1296177949333,6.92245459356661,71.4508334701971,-3.07635829142421,0.579947366205783,-3.0629640844568,427.605372225108,431.348957575757,-0.00039272727272891,63.45,0.580563154055845,17.8157368283808,18.4994307692308,1.24638395109215e-06,96.6881479348644,5,1,1,0,48230,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664315233,423.389666666667,419.993111111111,18.4991222222222,17.8161444444444,420.177777777778,18.2973111111111,500.062111111111,90.7777777777778,0.0999531444444444,25.6072333333333,25.0020555555556,999.9,0,0,9998.75555555556,0,0.27582,3.39652,431.369555555556,427.611333333333,0.682976888888889,419.993111111111,17.8161444444444,1.67931111111111,1.61731333333333,14.7064777777778,14.1247333333333,0.0100011,0,0,0,745.561111111111,0.0100011,-5.04444444444444,-1.46666666666667,33.9442222222222,38.833,36.5206666666667,38.5414444444445,36.9094444444444,0,0,0,1664315251.8,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.3789415,0.0187474671669768,0.0252474032872689,1,0.682474325,0.00908349343339473,0.0015069156311403,1,2,2,"2/2",2.98091,2.72836,0.0868152,0.0872395,0.0900302,0.0883384,27446.4,27016.6,30579.7,29839.1,38389.3,35811.1,46764,44367.2,1.88973,1.89627,0.0485107,0,24.2093,999.9,46.4,30,21.776,63.4782,19.5873,1,-0.134225,-0.288559,20.2658,5.24065,11.968,4.9735,3.291,9999,9999,9999,383,4.97276,1.87688,1.875,1.87783,1.87456,1.8782,1.87531,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.212,0.2018,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7568.6,7568.5,1.10352,2.54639,1.39893,2.34131,1.44897,2.43896,34.6692,13.2827,18,489.152,464.308,24.9547,25.3107,30.0004,25.1382,25.213,22.1211,24.3016,61.4772,24.9507,420,17.7895,101.074,102.026,7
67,1664315240.5,1870.90000009537,2022-09-27 16:47:20,16:47:20,5,"albert","a_n_630_144",1664315237.7,0.00057995653536905,0.579956535369054,-3.08082836673603,423.385403835619,554.074904814432,50.3532920882797,38.4764744261232,0.0344508355437837,2.76195730753893,0.0342138766143469,0.0214048266980284,0.00159617556,25.447574364777,25.00457,3.18054402567887,51.0006629487443,1.68128269370894,3.29658988040729,1.49926133196993,-25.5760832097753,89.7093749450623,6.89156147309216,71.0264493839392,-3.08331123986373,0.578855569567787,-3.08082836673603,427.593944980087,431.358218181818,-0.00013518597906978,63.45,0.579956535369054,17.8185717970892,18.5014979020979,9.86487895682697e-06,96.6881479348644,5,1,1,0,48214,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664315237.7,423.3854,419.9799,18.50041,17.81871,420.1738,18.29857,500.0556,90.77813,0.10000155,25.60704,25.00457,999.9,0,0,9995.63,0,0.27582,3.405742,431.366,427.599,0.6817127,419.9799,17.81871,1.679434,1.617549,14.70762,14.12701,0.0100011,0,0,0,745.215,0.0100011,-6.135,-1.35,34.1748,38.9371,36.5872,38.6747,36.9811,0,0,0,1664315257.2,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.383435,0.148394746716688,0.0258224800319412,0,0.682460925,0.00269427016885593,0.00150913131283363,1,1,2,"1/2",2.98114,2.72839,0.0868166,0.0872445,0.0900381,0.0883421,27446.6,27016.5,30580,29839.1,38389.4,35810.7,46764.5,44367,1.88985,1.8964,0.0479668,0,24.2119,999.9,46.4,30,21.7766,63.6082,19.1546,1,-0.133915,-0.276294,20.2656,5.24065,11.968,4.9733,3.291,9999,9999,9999,383,4.97276,1.87687,1.875,1.87784,1.87455,1.87817,1.87531,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.212,0.2019,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7568.6,7568.6,1.10352,2.5415,1.39893,2.34131,1.44897,2.37671,34.6692,13.2827,18,489.228,464.397,24.9515,25.3128,30.0003,25.1394,25.2141,22.1195,24.3016,61.4772,24.9457,420,17.7895,101.075,102.026,7
68,1664315245.5,1875.90000009537,2022-09-27 16:47:25,16:47:25,5,"albert","a_n_630_144",1664315243,0.00058020584908387,0.580205849083879,-3.06514689977637,423.39255936595,553.26930874098,50.2802216357352,38.4772323125689,0.0344734855073787,2.76333456269792,0.0342363334305019,0.0214188794294291,0.00159617556,25.4473284955683,25.0035444444444,3.18034957053877,51.0056732467918,1.68142280438283,3.29654075194192,1.49892676615594,-25.5870779445991,89.8694830191657,6.90037594411002,71.1843771942366,-3.05250998452714,0.579313630967565,-3.06514689977637,427.667424128139,431.409321212121,0.00059316400413602,63.45,0.580205849083879,17.8186883928835,18.5019643356644,5.86655618033044e-06,96.6881479348644,5,1,1,0,48247,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664315243,423.392555555556,420.024111111111,18.5019,17.8196333333333,420.180888888889,18.3000555555556,500.034888888889,90.7783888888889,0.0999968111111111,25.6067888888889,25.0035444444444,999.9,0,0,10003.7388888889,0,0.27582,3.36841111111111,431.373777777778,427.644666666667,0.682287666666667,420.024111111111,17.8196333333333,1.67957444444444,1.61763666666667,14.7089222222222,14.1278444444444,0.0100011,0,0,0,742.938888888889,0.0100011,-1.66666666666667,-0.405555555555556,34.2567777777778,39.0344444444444,36.6387777777778,38.833,37.0204444444444,0,0,0,1664315262,0,0,"--:--:--",1663861122,1663861125,0,-0.287,-0.004,3.172,0.178,400,17,0.18,0.07,3.38414075,0.0246771106941688,0.0301287129153819,1,0.6828215,-0.00881322326454182,0.00113166214039348,1,2,2,"2/2",2.98106,2.72845,0.0868231,0.0872433,0.0900381,0.0883516,27446.3,27016.4,30580,29838.9,38389.2,35810.2,46764.3,44366.8,1.8898,1.89648,0.0480562,0,24.2144,999.9,46.4,30,21.7772,63.5882,19.1947,1,-0.133874,-0.267775,20.2657,5.24065,11.968,4.9736,3.291,9999,9999,9999,383,4.97277,1.87687,1.875,1.87781,1.87456,1.87818,1.8753,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.212,0.2019,1.77735464286195,0.00414165687371907,-1.96037296748299e-06,5.42736388890357e-10,-0.00977768937167962,0.00227335588007255,0.00054135864181681,-1.83619133115566e-06,0,2096,1,23,7568.7,7568.7,1.10352,2.52808,1.39893,2.34131,1.44897,2.46582,34.6692,13.2915,18,489.209,464.462,24.9463,25.3145,30.0002,25.1405,25.2162,22.1196,24.3016,61.4772,24.9433,420,17.7895,101.075,102.025,7
