"obs","time..2","elapsed","date","hhmmss..5","averaging","machine","id","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_des","AccH2O_hum","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
84,1663714923,2055.40000009537,2022-09-20 18:02:03,18:02:03,5,"albert","a_n_105_87",1663714920.5,0.00104183364263566,1.04183364263566,-1.84189809244406,421.731780083225,458.08677858121,41.4335686205226,38.1452892040534,0.0615387366141569,2.75490122082472,0.0607851376264304,0.0380576499158656,0.00159617556,25.237863335227,25.0240555555556,3.18424064793833,51.077104770329,1.67562513201912,3.28057970308548,1.50861551591921,-45.9448636402326,74.4063390490651,5.7288043790261,34.1918759634186,-1.85200340993914,1.04504407678553,-1.84189809244406,427.438958098092,429.688012121212,-2.96432279318404e-05,64.141567527715,1.04183364263566,17.2951629540186,18.5221405572756,-1.07603762037268e-05,97.3424896556363,0,0,1,0,47930,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663714920.5,421.731777777778,420.038444444445,18.5256,17.2949222222222,418.652222222222,18.3325777777778,500.058111111111,90.3492555555555,0.0999138111111111,25.5250333333333,25.0240555555556,999.9,0,0,10001.25,0,0.386148,1.69325333333333,429.692,427.430888888889,1.23068777777778,420.038444444445,17.2949222222222,1.67377555555556,1.56258222222222,14.6553222222222,13.5946888888889,0.0100011,0,0,0,630.85,0.0100011,-1.48888888888889,-1.17222222222222,34.6386666666667,40.0137777777778,37.1525555555556,40.0831111111111,37.437,0,0,0,1663714929.3,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,1.73934725,-0.167133320825522,0.0441826641901266,0,1.239919,-0.066153320825517,0.00639013607053871,1,1,2,"1/2",2.98045,2.72836,0.0860618,0.0867115,0.0896063,0.0859765,27431.1,27007.6,30540.3,29814.6,38362.4,35876.2,46708.2,44330.4,1.88743,1.86922,0.0442415,0,24.2971,999.9,44.1,30.3,21.1584,63.027,19.0224,1,-0.0882241,0.11854,20.265,5.23945,11.968,4.9729,3.291,9999,9999,9999,365.8,4.97275,1.87692,1.875,1.87782,1.87457,1.8782,1.87531,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.08,0.1929,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30686.2,30686.2,1.10107,2.55493,1.39893,2.33887,1.44897,2.48169,34.715,15.9533,18,492,452.083,24.5796,25.8774,30.0001,25.7178,25.7946,22.0912,24.9196,37.59,24.5651,420,17.3315,100.95,101.942,6
85,1663715370.5,2502.90000009537,2022-09-20 18:09:30,18:09:30,5,"albert","a_n_630_141",1663715367.75,0.00078545460135805,0.785454601358054,-3.35959218297565,423.376904211783,526.777793569912,47.6479419831331,38.2951567342487,0.0465832738762354,2.75226123410018,0.0461496512888854,0.0288821548037639,0.00159617556,25.3236701433729,24.99116,3.17800218155743,51.1601825122376,1.679878746952,3.28356675926669,1.49812343460543,-34.6385479198902,81.4902452829224,6.27968341177022,53.1329769503624,-3.1609623845338,0.763520147336891,-3.35959218297565,427.522283511208,431.463551515151,0.0347563528357909,64.1553921638358,0.785454601358054,17.6621065081513,18.5867187822497,4.13431286642303e-05,97.4300207684988,0,0,1,0,47930,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715367.75,423.3769,419.9721,18.57211,17.67302,420.2934,18.37825,500.0656,90.35153,0.10016057,25.54036,24.99116,999.9,0,0,9985.375,0,0.386148,3.405118,431.3888,427.5276,0.899107,419.9721,17.67302,1.678019,1.596784,14.69456,13.92778,0.0100011,0,0,0,789.815,0.0100011,-2.64,-1.38,35.0371,40.75,37.5997,41.2684,37.9372,0,0,0,1663715376.9,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.4001445,0.00673170731706514,0.0269375099953578,1,0.933185225,-0.162410690431521,0.0202498609630875,0,1,2,"1/2",2.98043,2.72801,0.0863327,0.0867216,0.0898376,0.0873321,27424.3,27006.5,30541.8,29813.8,38354.4,35821.5,46710.5,44329.4,1.8881,1.87027,0.0420138,0,24.2971,999.9,44.4,30.2,21.1772,63.0871,18.6939,1,-0.0889634,-1.31761,20.258,5.23975,11.968,4.97255,3.291,9999,9999,9999,365.9,4.97274,1.87683,1.87497,1.87775,1.87454,1.87814,1.87518,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.084,0.1942,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30693.7,30693.7,1.10229,2.57202,1.39893,2.33887,1.44897,2.41333,34.6921,15.9182,18,492.247,452.598,24.5321,25.8621,30,25.7004,25.7773,22.1005,22.2202,38.0758,24.7221,420,17.6659,100.955,101.939,6
86,1663715375.5,2507.90000009537,2022-09-20 18:09:35,18:09:35,5,"albert","a_n_630_141",1663715373,0.00082636764622577,0.826367646225778,-3.04337667990241,423.376337139142,510.686734298625,46.1931346429914,38.2956494317098,0.0491113720544628,2.75476206303143,0.0486301017055447,0.0304366606437839,0.00159617556,25.3114256552927,24.9922444444444,3.17820767027838,51.2418459974573,1.68244544413455,3.28334276680437,1.49576222614384,-36.4428131985568,81.2326081000783,6.25414487733387,51.0455359544153,-3.15275526948701,0.781319574240361,-3.04337667990241,427.544024256195,431.357012121212,-0.0204520483000111,64.1553921638358,0.826367646225778,17.6782524961376,18.6098666666667,0.00585420822956042,97.4300207684988,0,0,1,0,47980,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715373,423.376333333333,419.990222222222,18.6002222222222,17.6801444444444,420.292666666667,18.4058333333333,500.036111111111,90.3531555555556,0.0998199,25.5392111111111,24.9922444444444,999.9,0,0,9999.99444444444,0,0.386148,3.38598333333333,431.400555555556,427.549555555556,0.920088333333334,419.990222222222,17.6801444444444,1.68058777777778,1.59745666666667,14.7183,13.9342888888889,0.0100011,0,0,0,790.166666666667,0.0100011,-6.25555555555556,-2.21666666666667,35.1455555555556,40.812,37.6176666666667,41.3816666666667,37.972,0,0,0,1663715381.7,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.40337725,-0.09331598499063,0.0326820052924771,1,0.924841975,-0.137398547842402,0.0198829130656042,0,1,2,"1/2",2.98041,2.72834,0.0863159,0.0867246,0.0899204,0.0873424,27425,27006.8,30541.9,29814.1,38351.5,35821.7,46711.3,44330.1,1.88808,1.87035,0.0432618,0,24.2951,999.9,44.4,30.2,21.1773,63.1571,18.7821,1,-0.089314,-0.536008,20.2634,5.2396,11.968,4.9728,3.291,9999,9999,9999,365.9,4.97273,1.87683,1.87493,1.87775,1.87454,1.87811,1.87519,1.87635,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.083,0.1946,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30693.7,30693.7,1.10229,2.57446,1.39893,2.33887,1.44897,2.38281,34.6692,15.9182,18,492.233,452.645,24.7499,25.8621,29.9997,25.7004,25.7773,22.0984,22.2202,38.0758,24.7292,420,17.6659,100.956,101.941,6
87,1663715380.5,2512.90000009537,2022-09-20 18:09:40,18:09:40,5,"albert","a_n_630_141",1663715377.7,0.00082760851155656,0.827608511556564,-3.13822564386693,423.344103932127,513.588065680269,46.4552823196849,38.2924977832026,0.0491799307925017,2.75382689371247,0.0486971607835039,0.0304787054050447,0.00159617556,25.3215223009354,25.00008,3.17969275556894,51.2505277937065,1.68378080351953,3.28539212375936,1.4959119520494,-36.4975353596445,81.6019263680268,6.28529226516344,51.3912794491058,-3.10429796458281,0.793934899253088,-3.13822564386693,427.594389757257,431.407709090909,0.00420069002352981,64.1553921638358,0.827608511556564,17.68069923511,18.6163358101135,0.00547683877813605,97.4300207684988,0,0,1,0,47912,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715377.7,423.3441,420.0229,18.6151,17.68029,420.2606,18.42045,500.0946,90.35226,0.10015785,25.54972,25.00008,999.9,0,0,9994.558,0,0.386148,3.321224,431.3742,427.5827,0.9347953,420.0229,17.68029,1.681917,1.597455,14.73054,13.93428,0.0100011,0,0,0,789.785,0.0100011,-1.57,-1.2,35.2746,40.8561,37.7059,41.437,38.0248,0,0,0,1663715386.5,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.38062585365854,-0.280763623693387,0.0485274610703033,0,0.922763804878049,-0.0073643414634156,0.0176101262931158,1,1,2,"1/2",2.98031,2.72809,0.0863199,0.086725,0.0899381,0.0873384,27424.6,27006.6,30541.6,29814,38350,35821.6,46710.3,44329.8,1.88818,1.87055,0.0423789,0,24.295,999.9,44.4,30.2,21.1773,63.2271,18.9463,1,-0.0896875,-0.242593,20.264,5.23631,11.968,4.97215,3.29033,9999,9999,9999,365.9,4.97274,1.87685,1.87496,1.87776,1.87454,1.87815,1.87523,1.87635,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.084,0.1947,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30693.8,30693.8,1.10229,2.57324,1.39893,2.33887,1.44897,2.3584,34.6921,15.9182,18,492.288,452.77,24.7775,25.8621,29.9998,25.7004,25.7773,22.0982,22.2202,38.0758,24.7324,420,17.6659,100.954,101.94,6
88,1663715385.5,2517.90000009537,2022-09-20 18:09:45,18:09:45,5,"albert","a_n_630_141",1663715383,0.00080233705973456,0.802337059734562,-3.12871076156248,423.356226123439,516.504087638099,46.7184151286204,38.2930791695481,0.0476541384787531,2.7543042410117,0.0472007881634674,0.0295408647763439,0.00159617556,25.3383301165743,25.0039888888889,3.18043384017976,51.2351546448225,1.68425563623714,3.2873046795953,1.49617820394262,-35.3830643342942,82.4911725774512,6.35312239191763,53.4628268106346,-3.14515228559484,0.798927244398064,-3.12871076156248,427.553252642274,431.379127272727,-0.00092595161234015,64.1553921638358,0.802337059734562,17.6796380717882,18.6231256965944,0.00017909423243927,97.4300207684988,0,0,1,0,48131,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715383,423.356222222222,419.988333333333,18.6206,17.6798555555556,420.272555555556,18.4258222222222,500.061888888889,90.3511555555556,0.1000456,25.5595222222222,25.0039888888889,999.9,0,0,9997.50555555556,0,0.386148,3.36770444444444,431.389111111111,427.547444444444,0.940749,419.988333333333,17.6798555555556,1.68239444444444,1.59739555555556,14.7349333333333,13.9337222222222,0.0100011,0,0,0,789.288888888889,0.0100011,-6.16111111111111,-2.36111111111111,35.2845555555556,40.875,37.736,41.4997777777778,38.0413333333333,0,0,0,1663715391.9,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.3705095,-0.190273395872428,0.0457716864966761,0,0.92341245,0.165407054409005,0.0165262775269417,0,0,2,"0/2",2.98043,2.72823,0.0863158,0.0867175,0.0899535,0.0873404,27424.9,27006.8,30541.9,29814,38349.7,35821.7,46710.9,44330,1.88803,1.87073,0.0441,0,24.295,999.9,44.4,30.2,21.181,62.8771,18.9663,1,-0.0896494,-0.0955202,20.2645,5.23781,11.968,4.97275,3.29063,9999,9999,9999,365.9,4.97274,1.87688,1.875,1.87778,1.87455,1.87818,1.87525,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.084,0.1948,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30693.9,30693.9,1.10229,2.5708,1.39893,2.33887,1.44897,2.35596,34.6921,15.9182,18,492.206,452.879,24.769,25.8621,29.9999,25.7004,25.7773,22.0975,22.2202,38.0758,24.7342,420,17.6659,100.955,101.94,6
89,1663715390.5,2522.90000009537,2022-09-20 18:09:50,18:09:50,5,"albert","a_n_630_141",1663715387.7,0.00080079022357122,0.800790223571223,-3.13857062759721,423.350103926807,517.171580977686,46.7776053014389,38.2915550548508,0.0474877318970565,2.75705199616539,0.047037970187264,0.0294387855451825,0.00159617556,25.3425991918435,25.0165,3.18280683128616,51.2286244540382,1.68440470791607,3.28801471026672,1.49840212337009,-35.3148488594909,81.2545514241919,6.25215379718252,52.1934525374435,-3.14348716029305,0.799894640377247,-3.13857062759721,427.553095314681,431.385090909091,0.00034239776381583,64.1553921638358,0.800790223571223,17.6808285191454,18.6227244582043,0.00014652942223028,97.4300207684988,0,0,1,0,47889,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715387.7,423.3501,419.9847,18.62272,17.68084,420.2664,18.42792,500.0627,90.34911,0.09979907,25.56316,25.0165,999.9,0,0,10014.005,0,0.386148,3.365213,431.3837,427.5441,0.9418807,419.9847,17.68084,1.682544,1.597447,14.73634,13.93422,0.0100011,0,0,0,788.36,0.0100011,-0.595,-1.12,35.4562,40.9308,37.8058,41.6125,38.0558,0,0,0,1663715396.7,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.3636743902439,-0.102289128919859,0.0406120997858821,0,0.932523634146341,0.101823888501744,0.0111280513990241,0,0,2,"0/2",2.98028,2.72822,0.0863171,0.0867159,0.0899558,0.0873404,27424.9,27006.7,30541.8,29813.7,38349.4,35821.2,46710.6,44329.5,1.88795,1.87057,0.0435375,0,24.297,999.9,44.4,30.2,21.1774,63.0971,19.1146,1,-0.09,-0.09122,20.2644,5.23601,11.968,4.97215,3.29033,9999,9999,9999,365.9,4.97274,1.87686,1.875,1.87777,1.87454,1.87818,1.87527,1.87636,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.084,0.1948,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30694,30694,1.10229,2.56958,1.39893,2.33887,1.44897,2.35474,34.6921,15.927,18,492.165,452.786,24.7578,25.8621,29.9998,25.7004,25.7773,22.0996,22.2202,38.0758,24.7448,420,17.6659,100.955,101.939,6
90,1663715395.5,2527.90000009537,2022-09-20 18:09:55,18:09:55,5,"albert","a_n_630_141",1663715393,0.00080151233663863,0.801512336638635,-3.26518967526325,423.370781853608,521.359977888317,47.1568060613536,38.2937216101213,0.0475197656986764,2.75352279248754,0.0470688287711497,0.0294581761327363,0.00159617556,25.3453448123892,25.0190222222222,3.18328541027489,51.2220257628015,1.68450839002066,3.28864070667815,1.49877702025424,-35.3466940457638,81.2521447329626,6.26016214907427,52.1672090118331,-3.15236308461366,0.800693085007843,-3.26518967526325,427.568493591231,431.452981818182,0.0222151943668744,64.1553921638358,0.801512336638635,17.6806242745831,18.6242501547988,1.95071608162781e-05,97.4300207684988,0,0,1,0,48100,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715393,423.370777777778,419.995222222222,18.6237222222222,17.6809222222222,420.287,18.4289111111111,500.072888888889,90.3495222222222,0.100086611111111,25.5663666666667,25.0190222222222,999.9,0,0,9993.06111111111,0,0.386148,3.37558666666667,431.405333333333,427.554888888889,0.942799666666667,419.995222222222,17.6809222222222,1.68264444444444,1.59746222222222,14.7372333333333,13.9343666666667,0.0100011,0,0,0,784.244444444444,0.0100011,-2.46111111111111,-1.73333333333333,35.2638888888889,40.972,37.7843333333333,41.6316666666667,38.104,0,0,0,1663715401.5,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.35362707317073,0.202711358885019,0.0315165233661996,0,0.93935387804878,0.0366739442508733,0.00411394888448462,1,1,2,"1/2",2.98044,2.72861,0.0863269,0.0867194,0.0899592,0.0873434,27424.7,27006.8,30542,29813.9,38349.3,35821.5,46710.6,44330,1.88827,1.87055,0.0439174,0,24.2985,999.9,44.4,30.2,21.1795,62.7771,19.2067,1,-0.0902134,-0.0156182,20.2648,5.24005,11.968,4.9733,3.291,9999,9999,9999,365.9,4.97276,1.87685,1.875,1.8778,1.87454,1.87818,1.87529,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.084,0.1949,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30694.1,30694.1,1.10229,2.56714,1.39893,2.33887,1.44897,2.37549,34.6921,15.927,18,492.342,452.77,24.7428,25.8621,29.9999,25.7004,25.7773,22.1001,22.2202,38.0758,24.7293,420,17.6659,100.955,101.94,6
91,1663715400.5,2532.90000009537,2022-09-20 18:10:00,18:10:00,5,"albert","a_n_630_141",1663715397.7,0.00080028149869656,0.800281498696567,-3.11403997226059,423.394103889908,516.460517636256,46.7132366498807,38.295490740888,0.0474566429041299,2.75491175915006,0.0470071215016377,0.0294194836731001,0.00159617556,25.3488013382783,25.01734,3.18296621008044,51.213749784349,1.68453753856905,3.28922905599044,1.49842867151139,-35.2924140925186,81.9905280352431,6.3139091486715,53.013619266956,-3.16106364531793,0.800002537040373,-3.11403997226059,427.584776078826,431.407339393939,-0.00407761591213431,64.1553921638358,0.800281498696567,17.6819276465366,18.624057378741,2.52386282631387e-05,97.4300207684988,0,0,1,0,48026,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715397.7,423.3941,420.0078,18.62421,17.68223,420.3105,18.42938,500.0763,90.34869,0.100115,25.56938,25.01734,999.9,0,0,10001.375,0,0.386148,3.386524,431.4294,427.5683,0.9419591,420.0078,17.68223,1.682674,1.597569,14.73752,13.93538,0.0100011,0,0,0,785.77,0.0100011,0.489999999999999,-1.505,35.25,41.0186,37.7623,41.7059,38.1121,0,0,0,1663715406.9,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.37252,0.0919363066202049,0.0241305892299663,1,0.941491292682927,0.010899094076653,0.0015904443963092,1,2,2,"2/2",2.98032,2.72839,0.0863207,0.0867177,0.0899589,0.0873444,27425.4,27007.1,30542.5,29814.3,38350,35821.8,46711.5,44330.4,1.88805,1.8705,0.0438355,0,24.3006,999.9,44.4,30.2,21.1788,63.0571,19.1827,1,-0.090188,0.0256618,20.2647,5.23975,11.968,4.97295,3.291,9999,9999,9999,365.9,4.97275,1.87685,1.87499,1.87781,1.87454,1.87818,1.87529,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.084,0.1948,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30694.2,30694.2,1.10229,2.55859,1.39893,2.33887,1.44897,2.40967,34.6921,15.927,18,492.219,452.739,24.7197,25.8621,30,25.7004,25.7773,22.0991,22.2202,38.0758,24.7097,420,17.6659,100.957,101.941,6
92,1663715405.5,2537.90000009537,2022-09-20 18:10:05,18:10:05,5,"albert","a_n_630_141",1663715403,0.00079877193561898,0.798771935618988,-3.12981479304743,423.37311502053,517.279261262498,46.7876387016148,38.2938768765092,0.0473086837082412,2.75550323339724,0.0468620416324313,0.0293285534929391,0.00159617556,25.3507259802807,25.0264777777778,3.18470043215523,51.2072676919382,1.68447076206593,3.28951502001564,1.5002296700893,-35.2258423607974,80.8682215866054,6.2264778725672,51.8704532739353,-3.1510127229105,0.800375465908251,-3.12981479304743,427.570541040829,431.398412121212,-0.00110493419316053,64.1553921638358,0.798771935618988,17.6819434088037,18.622419504644,5.17912054334232e-06,97.4300207684988,0,0,1,0,48012,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715403,423.373111111111,419.999111111111,18.6233333333333,17.6809333333333,420.289333333333,18.4284888888889,500.086888888889,90.3494888888889,0.0999882222222222,25.5708444444444,25.0264777777778,999.9,0,0,10004.7888888889,0,0.386148,3.37416555555556,431.407333333333,427.558444444444,0.942407666666667,419.999111111111,17.6809333333333,1.68260777777778,1.59746,14.7368888888889,13.9343444444444,0.0100011,0,0,0,786.083333333333,0.0100011,-5.53888888888889,-2.20555555555556,35.3121111111111,41.0482222222222,37.8192222222222,41.7913333333333,38.1663333333333,0,0,0,1663715411.7,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.375708,0.0571756097560878,0.0243829507238152,1,0.9422303,0.00102835272044763,0.00048351903788785,1,2,2,"2/2",2.98042,2.72836,0.0863203,0.0867166,0.0899542,0.0873405,27425.1,27006.6,30542.2,29813.6,38349.8,35821.1,46711,44329.4,1.8881,1.87053,0.0440814,0,24.3027,999.9,44.4,30.2,21.1784,62.9171,19.1587,1,-0.0901931,0.0282435,20.2648,5.23975,11.968,4.9731,3.291,9999,9999,9999,365.9,4.97275,1.87689,1.87499,1.87781,1.87455,1.87818,1.87528,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.084,0.1948,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30694.2,30694.2,1.10229,2.55737,1.39893,2.33887,1.44897,2.43164,34.6921,15.9358,18,492.247,452.754,24.696,25.8621,30,25.7004,25.7773,22.1004,22.2202,38.0758,24.6922,420,17.6659,100.956,101.939,6
93,1663715410.5,2542.90000009537,2022-09-20 18:10:10,18:10:10,5,"albert","a_n_630_141",1663715407.7,0.00079832597965759,0.798325979657594,-3.14254172040335,423.379603937384,517.727146799678,46.827841557308,38.2942117954012,0.0473057434810524,2.75308770048742,0.0468587688016515,0.0293265373118356,0.00159617556,25.3508952934334,25.02183,3.18381824596009,51.2020840454147,1.68432279794306,3.2895590664808,1.49949544801703,-35.2061757028999,81.5206526670499,6.2820795621986,52.5981527019086,-3.15031753336199,0.798757958134956,-3.14254172040335,427.575782845018,431.415103030303,-0.00019818109936661,64.1553921638358,0.798325979657594,17.6806555735997,18.6207611971104,-1.17469950994898e-05,97.4300207684988,0,0,1,0,47933,0.0100011,0.008400924,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663715407.7,423.3796,420.0055,18.62182,17.68129,420.2958,18.42703,500.0693,90.34883,0.1000519,25.57107,25.02183,999.9,0,0,9990.563,0,0.386148,3.374008,431.4132,427.5654,0.9405288,420.0055,17.68129,1.68246,1.597483,14.73554,13.93457,0.0100011,0,0,0,782.57,0.0100011,0.355,-1.74,35.2872,41.0746,37.8562,41.8058,38.1684,0,0,0,1663715416.5,0,0,"--:--:--",1661873751.1,1661873750.6,0,0.029,-0.002,3.563,0.179,420,18,0.32,0.09,3.37882512195122,-0.0239328919860554,0.0238138669504024,1,0.941995487804878,-0.00626176306620017,0.0009371468667457,1,2,2,"2/2",2.98032,2.72846,0.0863195,0.0867212,0.0899451,0.0873424,27424.7,27005.8,30541.8,29813,38349.7,35820.4,46710.3,44328.5,1.88795,1.87055,0.0438653,0,24.3032,999.9,44.4,30.2,21.178,63.0771,19.1426,1,-0.090122,0.0731264,20.2653,5.2399,11.968,4.97295,3.291,9999,9999,9999,365.9,4.97275,1.87687,1.875,1.87778,1.87455,1.87818,1.87526,1.87637,0,0,0,0,11111111,"oooooooo","on","on","on","on",0,100,100,3.084,0.1947,1.79851126274882,0.00368494799425123,-1.67563364646616e-06,4.36792733624415e-10,-0.0198027688205245,0.00323869508167757,0.00053141925218311,-4.08011048864033e-06,0,2139,1,23,30694.3,30694.3,1.10229,2.55615,1.39893,2.33887,1.44897,2.44751,34.6921,15.9358,18,492.165,452.77,24.6725,25.861,30.0001,25.7004,25.7773,22.0979,22.2202,38.0758,24.6656,420,17.6659,100.954,101.937,6
