"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccCO2_soda","AccH2O_hum","AccH2O_des","CO2_hrs","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
124,1663716168.6,3329,2022-09-20 18:22:48,18:22:48,5,"a_n_70_118","ozzie",1663716166.1,0.00019010137973923,0.190101379739238,-1.02636340949895,421.625223493785,524.226185077083,47.3430435666799,38.077116124488,0.0146404490564212,2.75359181587145,0.0145973414705555,0.00912720081906709,0.00015962074799999,25.5281010071746,25.5281010071746,3.281177380375,65.028970935072,2.14036703407163,3.29140535871109,1.14081034630336,-8.38347084650039,7.7820154482612,0.601137443488651,-0.00015833400253928,-0.988624701242426,0.190640534209125,-1.02636340949895,430.674971849775,431.88543030303,0.0106470215720427,65.3370120280408,0.190101379739238,23.4773671818095,23.6992692307693,8.54243986696511e-05,123.565575609391,0,0,1,0,48387,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716166.1,421.625222222222,420.535555555556,23.7001333333333,23.4768333333333,415.731666666667,23.3953555555556,500.104777777778,90.2103333333333,0.100003911111111,25.5805222222222,24.9765444444444,999.9,0,0,10008.8888888889,0,0.220656,1.08986444444444,431.860444444444,430.645666666667,0.223300666666667,420.535555555556,23.4768333333333,2.13799555555555,2.11785333333333,18.5051222222222,18.3540888888889,0.00100013,0,0,0,503.222222222222,0.00100013,-20.8333333333333,-2.27777777777778,35.208,39.611,37.083,40.097,37.6594444444444,0,0,0,1663716166.3,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.130578025,-0.124693767354596,0.0908729297724266,0,0.21874695,0.0190560450281425,0.00364802684303446,1,1,2,"1/2",2.97436,2.75386,0.0907635,0.091714,0.102679,0.102608,35465.4,38645,35343.6,38582.6,44954.1,50000.4,55236.5,61879.6,1.9974,1.8564,0.0438094,0,24.2562,999.9,63.35,28.742,27.824,60.2285,45.4607,1,-0.0986585,-0.194597,20.1675,5.20411,12.0088,4.976,3.294,9999,9999,9999,700.7,1.86289,1.86771,1.86752,1.86874,1.86951,1.86566,1.86661,1.86804,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.893,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642,50642,1.03638,2.61719,1.54785,2.30347,1.34644,2.42554,32.1564,15.9358,18,502.433,411.798,24.4592,25.9779,30,25.964,25.9092,20.7522,26.0802,84.0177,24.4704,420.5,23.4149,102.474,103.003,6
125,1663716173.6,3334,2022-09-20 18:22:53,18:22:53,5,"a_n_70_118","ozzie",1663716170.8,0.00018918021294309,0.189180212943094,-1.01441433301032,421.609201273322,523.436398839855,47.272714974883,38.0764724171954,0.0145713641728281,2.75322499848618,0.0145286561446118,0.00908423673813416,0.00015962074799999,25.5266462894455,25.5266462894455,3.28089394472585,65.0309775516658,2.14021681292377,3.29107279868799,1.14067713180209,-8.34284739079044,7.74424121992058,0.598289709425942,-0.00015684069591692,-1.03311862298687,0.190954468388233,-1.01441433301032,430.53910596336,431.80303030303,-0.00373602533612319,65.3370120280408,0.189180212943094,23.4748593263773,23.6968978021978,-5.19596331573221e-05,123.565575609391,0,0,1,0,47769,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716170.8,421.6092,420.4664,23.69797,23.47432,415.7156,23.39321,500.1455,90.21227,0.09997248,25.57882,24.97844,999.9,0,0,10006.5,0,0.220656,1.142709,431.8429,430.5738,0.22367,420.4664,23.47432,2.137849,2.117671,18.50402,18.35272,0.00100013,0,0,0,504.05,0.00100013,-18.2,-0.9,35.25,39.656,37.125,40.1997,37.687,0,0,0,1663716171.1,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.136835025,-0.200346225140714,0.0921317455960451,0,0.2203338,0.026662288930582,0.00381098164650526,1,1,2,"1/2",2.97329,2.75347,0.0907537,0.0917202,0.102664,0.102596,35465.3,38644.3,35343.1,38582.2,44954,50001,55235.4,61879.5,1.9976,1.8562,0.0444055,0,24.2521,999.9,63.35,28.742,27.8218,60.0585,45.5929,1,-0.0986179,-0.195839,20.1678,5.20291,12.004,4.976,3.2938,9999,9999,9999,700.7,1.86289,1.86774,1.86752,1.86874,1.86951,1.86557,1.86664,1.8681,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.893,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642.1,50642.1,1.03516,2.61475,1.54785,2.30347,1.34644,2.39624,32.1344,15.927,18,502.544,411.685,24.4762,25.9779,30.0001,25.9618,25.9092,20.7534,26.0802,84.0177,24.4851,420.5,23.4115,102.472,103.003,6
126,1663716178.6,3339,2022-09-20 18:22:58,18:22:58,5,"a_n_70_118","ozzie",1663716176.1,0.00019017435622954,0.190174356229546,-1.00000672471132,421.604334574939,521.305213260279,47.079310406803,38.0752788029323,0.0146462336959996,2.7530316708429,0.0146030833429346,0.00913079331490433,0.00015962074799999,25.5254597688895,25.5254597688895,3.28066278016571,65.0234927073851,2.13985502818354,3.2908952427597,1.14080775198217,-8.38668910972298,7.78490392282174,0.60146705288882,-0.00015851326442817,-0.996343592117446,0.190986795017901,-1.00000672471132,430.593858585753,431.826036363636,-0.00075060631256827,65.3370120280408,0.190174356229546,23.4707460715207,23.6938186813187,-3.48765120217037e-05,123.565575609391,0,0,1,0,48298,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716176.1,421.604333333333,420.505555555556,23.6944333333333,23.4707222222222,415.710777777778,23.3896333333333,500.095333333333,90.2104555555556,0.0999983,25.5779111111111,24.9729555555556,999.9,0,0,10005.5555555556,0,0.220656,1.09844,431.836222222222,430.612666666667,0.223692777777778,420.505555555556,23.4707222222222,2.13748555555556,2.11730555555556,18.5013,18.3499444444444,0.00100013,0,0,0,505,0.00100013,-22.5,-1.88888888888889,35.2568888888889,39.736,37.1732222222222,40.3052222222222,37.75,0,0,0,1663716176.5,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.115689275,-0.183581009380867,0.0923432546578221,0,0.222146025,0.0217381801125701,0.00342100146512318,1,1,2,"1/2",2.97397,2.75356,0.0907572,0.0917137,0.102654,0.102583,35465.1,38644.3,35343.1,38581.9,44954.3,50001.4,55235.2,61879,1.998,1.8564,0.0433624,0,24.248,999.9,63.35,28.742,27.8228,60.0685,45.9696,1,-0.0986585,-0.219237,20.1677,5.20172,12.0064,4.976,3.294,9999,9999,9999,700.7,1.86289,1.86774,1.86752,1.86871,1.86951,1.86566,1.86664,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.893,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642.2,50642.2,1.03516,2.62085,1.54785,2.30225,1.34644,2.29004,32.1344,15.927,18,502.808,411.798,24.4909,25.9757,30.0001,25.9618,25.9092,20.753,26.0802,84.3877,24.5035,420.5,23.4105,102.472,103.002,6
127,1663716183.6,3344,2022-09-20 18:23:03,18:23:03,5,"a_n_70_118","ozzie",1663716180.8,0.00018882990613994,0.188829906139941,-0.946576651590486,421.568201179375,516.204052467736,46.6194402654843,38.0726836195032,0.0145432799743015,2.74713813855756,0.0145006421887044,0.00906672171899823,0.00015962074799999,25.5240157095245,25.5240157095245,3.2803814596537,65.0227214404904,2.13961230731312,3.29056099147022,1.14076915234058,-8.3273988607714,7.72868709233618,0.598395246133487,-0.00015690155372993,-0.996265835604692,0.181978633994244,-0.946576651590486,430.625329397949,431.807757575758,-0.00408664398736802,65.3370120280408,0.188829906139941,23.4690283036017,23.6906956043956,-5.25410885597068e-05,123.565575609391,0,0,1,0,48299,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716180.8,421.5682,420.4649,23.69133,23.47816,415.675,23.38656,500.0722,90.21195,0.10008851,25.5762,24.97069,999.9,0,0,9970.5,0,0.220656,1.1034765,431.7981,430.5738,0.2131741,420.4649,23.47816,2.137243,2.118008,18.49947,18.35527,0.00100013,0,0,0,497.4,0.00100013,-23.85,-2.7,35.312,39.7934,37.187,40.406,37.75,0,0,0,1663716181.3,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.1004352,-0.00432173358349149,0.0951758576084818,1,0.2219303,-0.0150842701688561,0.0048149770051372,1,2,2,"2/2",2.97278,2.75405,0.0907672,0.0917095,0.102648,0.102669,35464.5,38644.7,35342.8,38582.1,44954.6,49996.3,55235.2,61878.7,1.9974,1.8562,0.0441074,0,24.246,999.9,63.374,28.742,27.8296,60.2885,46.2099,1,-0.0986992,-0.257908,20.1674,5.20291,12.0076,4.9756,3.294,9999,9999,9999,700.8,1.86289,1.86774,1.86752,1.86874,1.86951,1.86557,1.86664,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.894,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642.3,50642.2,1.03638,2.62939,1.54785,2.30225,1.34644,2.28027,32.1344,15.9182,18,502.412,411.669,24.508,25.9757,30,25.9618,25.907,20.7554,26.3553,84.3877,24.5245,420.5,23.4082,102.471,103.002,6
128,1663716188.6,3349,2022-09-20 18:23:08,18:23:08,5,"a_n_70_118","ozzie",1663716186.1,0.00017424433221899,0.174244332218998,-1.0564499654479,421.54411241524,537.820795667356,48.5712467182933,38.0701587809713,0.0134179945283272,2.75088756378565,0.0133817401134,0.00836683666369194,0.00015962074799999,25.5256741017762,25.5256741017762,3.28070453664247,65.045404180376,2.14004954871013,3.29008571116816,1.14065498793234,-7.68417505085783,7.13240873106105,0.551473438852345,-0.00013326019643766,-0.981713180836252,0.17197095701241,-1.0564499654479,430.550117438578,431.810145454545,0.00798146508390956,65.3370120280408,0.174244332218998,23.4986739379112,23.7025593406594,2.20897112414481e-05,123.565575609391,0,0,1,0,48640,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716186.1,421.544111111111,420.453333333333,23.6963888888889,23.4949666666667,415.651,23.3916,500.131111111111,90.2111444444444,0.100065366666667,25.5737666666667,24.9738777777778,999.9,0,0,9992.77777777778,0,0.220656,1.09069777777778,431.775777777778,430.569666666667,0.201426666666667,420.453333333333,23.4949666666667,2.13767777777778,2.11950777777778,18.5027555555556,18.3665555555556,0.00100013,0,0,0,497.888888888889,0.00100013,-17.9444444444444,1.05555555555556,35.312,39.861,37.222,40.4928888888889,37.812,0,0,0,1663716186.1,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.102756625,-0.177007981238274,0.0936641758194368,0,0.21616925,-0.0922394071294562,0.0111594147847232,1,1,2,"1/2",2.97378,2.75422,0.0907659,0.0916988,0.102682,0.102662,35465.3,38645.5,35343.6,38582.4,44953.7,49997.3,55236.2,61879.5,1.9974,1.856,0.0433624,0,24.2419,999.9,63.374,28.742,27.8328,60.4485,46.2139,1,-0.0987398,-0.260501,20.1671,5.20291,12.0076,4.9756,3.294,9999,9999,9999,700.8,1.86285,1.86768,1.86752,1.86874,1.86951,1.86563,1.86661,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.894,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642.3,50642.3,1.03638,2.62207,1.54785,2.30225,1.34644,2.36938,32.1344,15.9182,18,502.393,411.557,24.5306,25.9735,30,25.9596,25.907,20.7559,26.3553,84.3877,24.5431,420.5,23.3985,102.473,103.003,6
129,1663716193.6,3354,2022-09-20 18:23:13,18:23:13,5,"a_n_70_118","ozzie",1663716190.8,0.00018210252546763,0.182102525467634,-0.963985455026487,421.565701214271,521.939274126771,47.136696120192,38.0718894666017,0.0140309495229867,2.74812445246113,0.0139912726858714,0.00874810082123416,0.00015962074799999,25.526331677681,25.526331677681,3.28083264891883,65.0535074863549,2.14068125279172,3.29064693896902,1.14015139612712,-8.03072137312264,7.45352434855751,0.576891579333539,-0.0001458244835959,-0.950060027752512,0.182752894790047,-0.963985455026487,430.5939775877,431.789,-0.00224728179365014,65.3370120280408,0.182102525467634,23.4908221023751,23.7035923076923,5.88331152154933e-05,123.565575609391,0,0,1,0,47745,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716190.8,421.5657,420.5183,23.70352,23.48946,415.6722,23.39874,500.1056,90.21045,0.10024026,25.57664,24.97082,999.9,0,0,9976.5,0,0.220656,1.0473257,431.8009,430.6336,0.2140493,420.5183,23.48946,2.138305,2.118997,18.50743,18.3627,0.00100013,0,0,0,494.8,0.00100013,-12,1.55,35.3372,39.906,37.25,40.5809,37.812,0,0,0,1663716191.5,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.093176,-0.010686123827393,0.0871092352190627,1,0.2132648,-0.0635350469043157,0.0105419016292128,1,2,2,"2/2",2.97407,2.75344,0.0907483,0.0917167,0.102688,0.102563,35465.2,38644.3,35342.8,38582,44952.5,50002.9,55235.1,61879.6,1.997,1.8566,0.0457466,0,24.2379,999.9,63.399,28.742,27.8451,60.4285,45.8534,1,-0.0991463,-0.287996,20.1676,5.20052,12.0052,4.976,3.294,9999,9999,9999,700.8,1.86285,1.86774,1.86749,1.86874,1.86951,1.8656,1.86661,1.86798,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.893,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642.4,50642.4,1.03638,2.61963,1.54785,2.30225,1.34644,2.43042,32.1344,15.927,18,502.129,411.878,24.549,25.9735,30.0001,25.9596,25.9048,20.7545,26.6287,84.3877,24.5644,420.5,23.3868,102.471,103.002,6
130,1663716198.6,3359,2022-09-20 18:23:18,18:23:18,5,"a_n_70_118","ozzie",1663716196.1,0.00020677631248481,0.206776312484815,-1.09593680027801,421.607668046243,522.083429133121,47.1489865786206,38.0750913990171,0.0159420656585834,2.75338688017669,0.0158909629899202,0.00993642951174069,0.00015962074799999,25.5218431771362,25.5218431771362,3.27995826334743,65.0272330927846,2.14009950845198,3.29108191547742,1.13985875489545,-9.11883538058036,8.46460062843419,0.653887779402143,-0.00018735199602559,-1.01242145246294,0.239415604157673,-1.09593680027801,430.574329310573,431.877175757576,0.00917495361914554,65.3370120280408,0.206776312484815,23.44509893558,23.6871494505495,1.71794249704293e-05,123.565575609391,0,0,1,0,47627,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716196.1,421.607666666667,420.514111111111,23.6974444444444,23.4170111111111,415.714333333333,23.3926666666667,500.101888888889,90.2094,0.0998953111111111,25.5788666666667,24.9698555555556,999.9,0,0,10007.7777777778,0,0.220656,1.093643,431.841333333333,430.597222222222,0.280453666666667,420.514111111111,23.4170111111111,2.13773333333333,2.11243333333333,18.5031444444444,18.3132333333333,0.00100013,0,0,0,507.611111111111,0.00100013,-20,-2.38888888888889,35.375,39.944,37.2844444444444,40.694,37.861,0,0,0,1663716196.3,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.079564,-0.204388727954974,0.0980890011379971,0,0.2228964,0.182491542213883,0.0277799107943132,0,0,2,"0/2",2.97478,2.75398,0.0907502,0.0916966,0.102629,0.102372,35465.2,38646.1,35342.8,38582.9,44955.8,50014.2,55235.4,61880.3,1.9978,1.8562,0.0442564,0,24.2317,999.9,63.399,28.721,27.8106,60.4085,45.5008,1,-0.0987398,-0.299848,20.1674,5.20172,12.0076,4.9756,3.294,9999,9999,9999,700.8,1.86289,1.86768,1.86752,1.86874,1.86954,1.86566,1.86661,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.893,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642.5,50642.5,1.03516,2.61841,1.54785,2.30225,1.34644,2.43286,32.1344,15.927,18,502.635,411.653,24.5708,25.9713,30,25.9574,25.9048,20.7556,26.6287,84.3877,24.5842,420.5,23.3937,102.472,103.004,6
131,1663716204,3364.40000009537,2022-09-20 18:23:24,18:23:24,5,"a_n_70_118","ozzie",1663716201.26,0.00018878131517126,0.188781315171261,-0.962734594334088,421.536301209712,518.237707780628,46.8022645571799,38.0691200070361,0.0144976811520969,2.75479480622185,0.014455427294755,0.00903842807087444,0.00015962074799999,25.5317140289361,25.5317140289361,3.281881430221,64.9402987513688,2.13785804218989,3.29203604432883,1.14402338803111,-8.32525599905262,7.72820017126407,0.596740188175412,-0.00015601886513483,-0.966676859310487,0.241108102972569,-0.962734594334088,430.569191547762,431.74003030303,0.00251639369611794,65.3370120280408,0.188781315171261,23.3920109593247,23.6626103723811,-0.00551028973095372,123.565575609391,0,0,1,0,47674,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716201.26,421.5363,420.4984,23.67233,23.38989,415.6433,23.36754,500.0719,90.21052,0.09989905,25.58375,24.97127,999.9,0,0,10016,0,0.220656,1.0378996,431.7571,430.5695,0.2824443,420.4984,23.38989,2.135494,2.110015,18.48644,18.29499,0.00100013,0,0,0,500.1,0.00100013,-15.1,-3.25,35.375,40,37.312,40.7748,37.8998,0,0,0,1663716201.7,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.06640685365854,-0.201140917075574,0.0955874587652486,0,0.244530268292683,0.351732126288627,0.0375798517507846,0,0,2,"0/2",2.97328,2.75391,0.0907565,0.0916931,0.102556,0.10233,35465.4,38645.6,35343.3,38582.4,44959.5,50015.9,55235.5,61879.6,1.9978,1.8562,0.0450611,0,24.2256,999.9,63.423,28.721,27.8214,60.4385,46.1859,1,-0.0990244,-0.31451,20.1673,5.20291,12.0076,4.976,3.2938,9999,9999,9999,700.8,1.86289,1.86768,1.86752,1.86874,1.86951,1.86566,1.86661,1.86807,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.893,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642.6,50642.6,1.03638,2.62939,1.54785,2.30225,1.34644,2.29248,32.1344,15.9182,18,502.635,411.637,24.5923,25.9713,30.0002,25.9574,25.9027,20.7555,26.6287,84.3877,24.6047,420.5,23.3975,102.472,103.003,6
132,1663716209,3369.40000009537,2022-09-20 18:23:29,18:23:29,5,"a_n_70_118","ozzie",1663716206.5,0.0002197549363309,0.219754936330906,-0.88872818592968,421.56166777572,496.495230066267,44.8375563714821,38.0704463976965,0.0168714715439536,2.75420749420264,0.0168142652564838,0.0105140392940102,0.00015962074799999,25.5282922599059,25.5282922599059,3.28121464544396,64.8741383786802,2.13633015482804,3.2930381939841,1.14488449061593,-9.69119269219294,8.99603058990206,0.694790979744865,-0.00021150179802198,-0.94929757433523,0.235077395825058,-0.88872818592968,430.626363152426,431.743593939394,-0.00536978800967586,65.3370120280408,0.219754936330906,23.3834624782591,23.6502637362637,-0.00104661614503543,123.565575609391,0,0,1,0,48019,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716206.5,421.561666666667,420.541666666667,23.6560111111111,23.3806555555556,415.668555555556,23.3512222222222,500.116444444444,90.2081777777778,0.0999534111111111,25.5888777777778,24.9793222222222,999.9,0,0,10012.7777777778,0,0.220656,1.01999477777778,431.775888888889,430.609888888889,0.275340777777778,420.541666666667,23.3806555555556,2.13396666666667,2.10912666666667,18.4750222222222,18.2882555555556,0.00100013,0,0,0,491.555555555556,0.00100013,-14.7777777777778,-0.666666666666667,35.4025555555556,40.062,37.368,40.8817777777778,37.937,0,0,0,1663716207.1,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,1.0591553902439,-0.186784170796766,0.100104894740072,0,0.259487097560976,0.247687817844943,0.0310916518540728,0,0,2,"0/2",2.97457,2.7537,0.0907522,0.0916894,0.102534,0.102317,35465.7,38646.4,35343.4,38583,44961.5,50017.4,55236.6,61880.5,1.9976,1.856,0.0464916,0,24.2195,999.9,63.423,28.721,27.8217,60.1785,46.1058,1,-0.0991463,-0.31244,20.1669,5.20291,12.0052,4.9756,3.2936,9999,9999,9999,700.8,1.86292,1.86768,1.86752,1.86874,1.86951,1.86557,1.86664,1.86813,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.893,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50642.7,50642.7,1.03638,2.62085,1.54785,2.30225,1.34644,2.39258,32.1344,15.927,18,502.485,411.525,24.613,25.9691,30.0001,25.9552,25.9027,20.7548,26.6287,84.3877,24.6222,420.5,23.3975,102.473,103.004,6
133,1663716418,3578.40000009537,2022-09-20 18:26:58,18:26:58,5,"a_y_140_90","ozzie",1663716415,0.00032508763865855,0.325087638658559,-2.20857816722332,422.915275471519,558.501389773618,50.4397647577895,38.1946175924571,0.0242815617876643,2.75221446815831,0.0241631742023526,0.0151125722914035,0.00015962074799999,25.6773436796609,25.6773436796609,3.31036957928336,64.0599214892765,2.13192636568891,3.32801901114692,1.17844321359445,-14.3363648648425,13.3056682574822,1.03007310809537,-0.00046387851683071,-2.15804370145464,0.325028476016315,-2.20857816722332,430.494666035574,433.183121212121,0.0051219969599073,65.2946003279765,0.325087638658559,23.2278678541922,23.6096483516484,-0.00010729916093035,124.179139926909,0,0,1,0,48286,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1663716415,422.915272727273,420.491090909091,23.6060545454545,23.2253090909091,417.014454545454,23.3012727272727,500.107090909091,90.2127909090909,0.0999024545454545,25.7670181818182,24.9925181818182,999.9,0,0,10000.4545454545,0,0.220656,2.42427272727273,433.140090909091,430.489272727273,0.380737454545454,420.491090909091,23.2253090909091,2.12956727272727,2.09521818181818,18.4420727272727,18.1828818181818,0.00100013,0,0,0,745.636363636364,0.00100013,-13.0454545454545,-1.09090909090909,34.9088181818182,38.6190909090909,36.5849090909091,38.693,37.1588181818182,0,0,0,1663716415.9,0,0,"--:--:--",1660677648.1,1660677649.1,0,-1.042,0.003,5.218,0.344,417,22,1.24,0.53,2.46872075,-0.465269155722333,0.111279840208986,0,0.38204155,-0.0200818536585373,0.00323692701454635,1,1,2,"1/2",2.9751,2.75385,0.090995,0.0917297,0.102438,0.101875,35458.9,38650,35345.8,38588,44968.1,50048.6,55238.8,61888.6,1.9964,1.8568,0.0469089,0,24.2317,999.9,63.686,28.671,27.8599,60.0985,45.7252,1,-0.0993496,-2.06224,20.1529,5.20291,12.0076,4.9756,3.2938,9999,9999,9999,700.8,1.86285,1.86768,1.86746,1.86874,1.86951,1.86554,1.86661,1.86804,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,5.902,0.3048,3.61927167264205,0.00509506669552448,1.17866753763249e-06,-6.62632595388568e-10,0.304780318481584,0,0,0,-5,1640,1,20,50646.2,50646.1,1.03638,2.61475,1.54785,2.30225,1.34644,2.37061,32.0904,15.8832,18,501.25,411.603,25.2737,25.9167,30.0028,25.9073,25.8529,20.7761,26.7142,85.1668,25.3637,420.5,23.3115,102.479,103.018,6
